profile_id,layer_index,base_idx,top_idx,base_height_m,top_height_m,base_height_agl_m,top_height_agl_m,base_pressure_hpa,top_pressure_hpa,base_temperature_c,top_temperature_c,depth_m,delta_t_c,mean_gradient_c_100m,position_type,embedded_gap_count,embedded_gap_depth_total_m,method
31004_20120701_0000_00,0,1,2,685.6,734.8,5.600000000000023,54.799999999999955,925.0,920.0,15.800000000000011,16.400000000000034,49.19999999999993,0.6000000000000227,1.2195121951219992,G,0,0.0,gap_v3
31004_20120628_0000_00,0,0,2,680.0,743.8,0.0,63.799999999999955,928.0,921.0,18.600000000000023,20.400000000000038,63.799999999999955,1.800000000000015,2.821316614420088,G,0,0.0,gap_v3
31004_20120706_0000_00,0,6,7,4389.9,4698.7,3709.8999999999996,4018.7,585.0,562.0,-6.899999999999977,-6.5,308.8000000000002,0.39999999999997726,0.12953367875646923,HE,0,0.0,gap_v3
31004_20120712_0000_00,0,0,1,680.0,768.6,0.0,88.60000000000002,935.0,925.0,20.600000000000023,21.200000000000045,88.60000000000002,0.6000000000000227,0.6772009029345627,G,0,0.0,gap_v3
31004_20120708_0000_00,0,8,9,3784.2,3997.2,3104.2,3317.2,633.0,616.0,2.400000000000034,3.6000000000000227,213.0,1.1999999999999886,0.5633802816901355,HE,0,0.0,gap_v3
31004_20120721_0000_00,0,6,7,4449.6,4691.0,3769.6000000000004,4011.0,583.0,565.0,-3.5,-2.2999999999999545,241.39999999999964,1.2000000000000455,0.49710024855014384,HE,0,0.0,gap_v3
31004_20120721_0000_00,1,10,11,5293.8,5454.4,4613.8,4774.4,522.0,511.0,-4.699999999999989,-3.899999999999977,160.59999999999945,0.8000000000000118,0.4981320049813291,HE,0,0.0,gap_v3
31004_20120716_0000_00,0,0,2,680.0,872.0,0.0,192.0,931.0,910.0,8.800000000000011,9.600000000000025,192.0,0.8000000000000131,0.41666666666667346,G,0,0.0,gap_v3
31004_20120718_0000_00,0,3,5,2118.4,2676.3,1438.4,1996.3000000000002,782.0,730.0,4.600000000000023,7.0,557.9000000000001,2.3999999999999773,0.4301846208997987,HE,0,0.0,gap_v3
31004_20120713_0000_00,0,0,2,680.0,1256.9,0.0,576.9000000000001,932.0,870.0,19.600000000000023,20.600000000000023,576.9000000000001,1.0,0.17334026694401106,G,0,0.0,gap_v3
31004_20120722_0000_00,0,5,6,1824.0,2039.9,1144.0,1359.9,808.0,787.0,11.800000000000011,12.400000000000034,215.9000000000001,0.6000000000000227,0.27790643816582794,HE,0,0.0,gap_v3
31004_20120714_0000_00,0,4,5,3015.8,3027.3,2335.8,2347.3,696.0,700.0,5.800000000000011,6.400000000000034,11.5,0.6000000000000227,5.217391304348024,HE,0,0.0,gap_v3
31004_20120715_0000_00,0,11,12,4579.8,4783.7,3899.8,4103.7,572.0,557.0,-6.899999999999977,-6.2999999999999545,203.89999999999964,0.6000000000000227,0.2942618930848572,HE,0,0.0,gap_v3
31004_20120717_0000_00,0,1,2,718.6,946.7,38.60000000000002,266.70000000000005,925.0,900.0,14.800000000000011,15.400000000000034,228.10000000000002,0.6000000000000227,0.26304252520825194,E,0,0.0,gap_v3
31004_20120726_0000_00,0,4,5,2760.1,2939.4,2080.1,2259.4,724.0,708.0,4.2000000000000455,5.2000000000000455,179.30000000000018,1.0,0.5577244841048516,HE,0,0.0,gap_v3
31004_20120719_0000_00,0,3,4,1715.8,1938.1,1035.8,1258.1,824.0,802.0,9.800000000000011,10.600000000000025,222.29999999999995,0.8000000000000131,0.35987404408457635,HE,0,0.0,gap_v3
31004_20120725_0000_00,0,11,12,5250.4,5410.3,4570.4,4730.3,525.0,514.0,-10.099999999999966,-9.699999999999989,159.90000000000055,0.39999999999997726,0.25015634771730827,HE,0,0.0,gap_v3
31004_20120727_0000_00,0,7,8,3938.4,4166.5,3258.4,3486.5,624.0,606.0,-4.5,-2.6999999999999886,228.0999999999999,1.8000000000000114,0.7891275756247313,HE,0,0.0,gap_v3
31004_20120729_0000_00,0,10,11,3963.5,4165.9,3283.5,3485.8999999999996,624.0,608.0,-0.6999999999999886,0.0,202.39999999999964,0.6999999999999886,0.3458498023715365,HE,0,0.0,gap_v3
31004_20120730_0000_00,0,0,1,680.0,734.3,0.0,54.299999999999955,934.0,928.0,19.600000000000023,21.0,54.299999999999955,1.3999999999999773,2.578268876611378,G,0,0.0,gap_v3
31004_20120728_0000_00,0,0,2,680.0,899.3,0.0,219.29999999999995,933.0,909.0,19.600000000000023,20.0,219.29999999999995,0.39999999999997726,0.18239854081166318,G,0,0.0,gap_v3
31004_20120728_0000_00,1,6,7,3234.7,3736.2,2554.7,3056.2,683.0,641.0,0.6000000000000227,2.200000000000045,501.5,1.6000000000000223,0.3190428713858469,HE,0,0.0,gap_v3
31004_20120801_0000_00,0,5,6,3104.6,3110.4,2424.6,2430.4,695.0,700.0,3.8000000000000114,4.2000000000000455,5.800000000000182,0.4000000000000341,6.896551724138303,HE,0,0.0,gap_v3
31004_20120801_0000_00,1,7,8,3348.5,3490.7,2668.5,2810.7,674.0,662.0,4.0,4.800000000000011,142.19999999999982,0.8000000000000114,0.562587904360065,HE,0,0.0,gap_v3
31004_20120804_0000_00,0,3,4,1296.7,1443.3,616.7,763.3,864.0,850.0,15.400000000000034,16.0,146.5999999999999,0.5999999999999659,0.4092769440654613,HE,0,0.0,gap_v3
31004_20120808_0000_00,0,1,2,687.6,1309.1,7.600000000000023,629.0999999999999,925.0,859.0,8.800000000000011,9.800000000000011,621.4999999999999,1.0,0.1609010458567981,G,0,0.0,gap_v3
31004_20120807_0000_00,0,3,4,2025.9,2254.6,1345.9,1574.6,796.0,774.0,1.6000000000000227,2.6000000000000227,228.69999999999982,1.0,0.4372540445999129,HE,0,0.0,gap_v3
31004_20120806_0000_00,0,2,3,1169.6,1370.1,489.5999999999999,690.0999999999999,882.0,861.0,3.8000000000000114,5.0,200.5,1.1999999999999886,0.5985037406483734,HE,0,0.0,gap_v3
31004_20120809_0000_00,0,2,3,2724.1,2904.3,2044.1,2224.3,721.0,705.0,-1.8999999999999773,-1.5,180.20000000000027,0.39999999999997726,0.2219755826858916,HE,0,0.0,gap_v3
31004_20120813_0000_00,0,0,1,680.0,1070.7,0.0,390.70000000000005,924.0,882.0,12.0,13.0,390.70000000000005,1.0,0.2559508574353724,G,0,0.0,gap_v3
31004_20120812_0000_00,0,7,8,4120.3,4288.4,3440.3,3608.3999999999996,607.0,594.0,-10.5,-8.699999999999989,168.09999999999945,1.8000000000000114,1.0707911957168454,HE,0,0.0,gap_v3
31004_20120811_0000_00,0,0,2,680.0,1162.7,0.0,482.70000000000005,930.0,878.0,9.200000000000044,11.400000000000034,482.70000000000005,2.1999999999999904,0.45576962916925423,G,0,0.0,gap_v3
31004_20120823_0000_00,0,0,1,680.0,781.1,0.0,101.10000000000002,922.0,911.0,10.0,10.400000000000034,101.10000000000002,0.4000000000000341,0.3956478733927142,G,0,0.0,gap_v3
31004_20120815_0000_00,0,4,7,2842.4,3128.3,2162.4,2448.3,712.0,687.0,-7.899999999999977,-6.899999999999977,285.9000000000001,1.0,0.34977264777894357,HE,1,37.59999999999991,gap_v3
31004_20120828_0000_00,0,2,3,1377.3,1905.7,697.3,1225.7,850.0,800.0,2.200000000000045,4.600000000000023,528.4000000000001,2.3999999999999777,0.45420136260408356,HE,0,0.0,gap_v3
31004_20120826_0000_00,0,5,6,5430.9,5455.9,4750.9,4775.9,500.0,512.0,-26.899999999999977,-26.49999999999997,25.0,0.4000000000000057,1.6000000000000227,HE,0,0.0,gap_v3
31004_20120901_0000_00,0,4,5,2510.2,2704.1,1830.1999999999998,2024.1,758.0,740.0,-6.5,-5.2999999999999545,193.9000000000001,1.2000000000000455,0.6188757091284399,HE,0,0.0,gap_v3
31004_20120827_0000_00,0,0,2,680.0,1037.6,0.0,357.5999999999999,936.0,897.0,4.400000000000034,5.400000000000034,357.5999999999999,1.0,0.27964205816554816,G,0,0.0,gap_v3
31004_20120902_0000_00,0,0,1,680.0,852.5,0.0,172.5,945.0,925.0,8.0,8.400000000000034,172.5,0.4000000000000341,0.23188405797103426,G,0,0.0,gap_v3
31004_20120902_0000_00,1,5,6,3836.5,4034.1,3156.5,3354.1,641.0,625.0,-12.699999999999989,-12.099999999999966,197.5999999999999,0.6000000000000227,0.3036437246963679,HE,0,0.0,gap_v3
31004_20120831_0000_00,0,6,7,3288.8,3405.9,2608.8,2725.9,682.0,672.0,-10.699999999999989,-9.899999999999975,117.09999999999991,0.8000000000000131,0.683176771989764,HE,0,0.0,gap_v3
31004_20120831_0000_00,1,10,11,4063.9,4254.9,3383.9,3574.8999999999996,618.0,603.0,-15.099999999999966,-12.099999999999966,190.99999999999955,3.0,1.570680628272255,HE,0,0.0,gap_v3
31004_20120908_0000_00,0,0,1,680.0,725.1,0.0,45.10000000000002,937.0,932.0,9.600000000000025,10.800000000000011,45.10000000000002,1.1999999999999869,2.660753880266045,G,0,0.0,gap_v3
31004_20120908_0000_00,1,9,10,3327.0,3539.9,2647.0,2859.9,678.0,660.0,-3.5,-3.099999999999966,212.9000000000001,0.4000000000000341,0.1878816345702367,HE,0,0.0,gap_v3
31004_20120905_0000_00,0,0,3,680.0,1115.8,0.0,435.79999999999995,929.0,882.0,8.0,12.600000000000025,435.79999999999995,4.6000000000000245,1.0555300596604005,G,0,0.0,gap_v3
31004_20120906_0000_00,0,2,3,1115.8,1408.3,435.79999999999995,728.3,882.0,850.0,5.400000000000034,6.600000000000023,292.5,1.1999999999999886,0.41025641025640636,HE,0,0.0,gap_v3
31004_20120907_0000_00,0,2,3,1275.4,1432.3,595.4000000000001,752.3,869.0,850.0,2.0,2.6000000000000227,156.89999999999986,0.6000000000000227,0.3824091778202825,HE,0,0.0,gap_v3
31004_20120920_0000_00,0,0,2,680.0,909.5,0.0,229.5,929.0,904.0,6.400000000000034,10.800000000000011,229.5,4.399999999999977,1.9172113289760249,G,0,0.0,gap_v3
31004_20120920_0000_00,1,7,8,4561.2,4860.9,3881.2,4180.9,574.0,552.0,-15.899999999999975,-14.899999999999975,299.6999999999998,1.0,0.3336670003336672,HE,0,0.0,gap_v3
31004_20120921_0000_00,0,1,2,759.6,1293.9,79.60000000000002,613.9000000000001,925.0,868.0,2.200000000000045,3.6000000000000227,534.3000000000001,1.3999999999999777,0.26202507954332355,E,0,0.0,gap_v3
31004_20120921_0000_00,1,4,5,2514.4,2623.1,1834.4,1943.1,748.0,738.0,-4.2999999999999545,-3.2999999999999545,108.69999999999982,1.0,0.9199632014719427,HE,0,0.0,gap_v3
31004_20120919_0000_00,0,0,2,680.0,909.0,0.0,229.0,931.0,906.0,7.800000000000011,12.600000000000025,229.0,4.800000000000013,2.096069868995639,G,0,0.0,gap_v3
31004_20120909_0000_00,0,9,10,4573.8,4654.0,3893.8,3974.0,578.0,572.0,-12.099999999999966,-10.299999999999956,80.19999999999982,1.8000000000000096,2.2443890274314384,HE,0,0.0,gap_v3
31004_20120918_0000_00,0,0,3,680.0,1301.5,0.0,621.5,937.0,870.0,3.6000000000000227,9.600000000000025,621.5,6.000000000000002,0.9654062751407888,G,0,0.0,gap_v3
31004_20120916_0000_00,0,4,6,1756.1,2100.3,1076.1,1420.3000000000002,827.0,793.0,-3.899999999999977,-1.5,344.2000000000003,2.399999999999977,0.6972690296339265,HE,0,0.0,gap_v3
31004_20120922_0000_00,0,0,2,680.0,1232.3,0.0,552.3,941.0,881.0,0.2000000000000454,2.800000000000012,552.3,2.5999999999999663,0.4707586456635826,G,0,0.0,gap_v3
31004_20120922_0000_00,1,6,8,2340.0,2705.1,1660.0,2025.1,770.0,736.0,-6.699999999999989,-5.899999999999977,365.0999999999999,0.8000000000000114,0.2191180498493595,HE,0,0.0,gap_v3
31004_20120917_0000_00,0,0,2,680.0,1158.5,0.0,478.5,938.0,886.0,2.200000000000045,6.0,478.5,3.799999999999955,0.7941483803552675,G,0,0.0,gap_v3
31004_20120929_0000_00,0,0,1,680.0,758.6,0.0,78.60000000000002,934.0,925.0,2.800000000000012,3.400000000000034,78.60000000000002,0.6000000000000223,0.7633587786259823,G,0,0.0,gap_v3
31004_20120924_0000_00,0,0,2,680.0,999.3,0.0,319.29999999999995,939.0,904.0,4.800000000000011,6.400000000000034,319.29999999999995,1.6000000000000227,0.5010961478233708,G,0,0.0,gap_v3
31004_20120923_0000_00,0,0,3,680.0,1016.0,0.0,336.0,944.0,907.0,0.0,3.6000000000000227,336.0,3.6000000000000227,1.0714285714285783,G,0,0.0,gap_v3
31004_20121002_0000_00,0,9,10,4220.9,4428.5,3540.8999999999996,3748.5,605.0,589.0,-14.099999999999966,-13.5,207.60000000000036,0.5999999999999659,0.2890173410404455,HE,0,0.0,gap_v3
31004_20120925_0000_00,0,8,9,5561.1,5574.2,4881.1,4894.2,500.0,504.0,-17.099999999999966,-16.5,13.099999999999454,0.5999999999999659,4.5801526717556555,HE,0,0.0,gap_v3
31004_20120926_0000_00,0,9,10,5501.0,5541.9,4821.0,4861.9,500.0,504.0,-19.09999999999997,-18.69999999999999,40.899999999999636,0.3999999999999808,0.9779951100244116,HE,0,0.0,gap_v3
31004_20121001_0000_00,0,3,4,2960.4,3275.0,2280.4,2595.0,700.0,681.0,-9.899999999999975,-8.899999999999977,314.5999999999999,0.9999999999999982,0.3178639542275901,HE,0,0.0,gap_v3
31004_20120928_0000_00,0,0,1,680.0,803.5,0.0,123.5,940.0,925.0,-2.5,-0.8999999999999773,123.5,1.6000000000000227,1.2955465587044719,G,0,0.0,gap_v3
31004_20121006_0000_00,0,4,6,2896.1,3007.9,2216.1,2327.9,721.0,711.0,-22.49999999999997,-22.09999999999997,111.80000000000018,0.40000000000000213,0.3577817531305917,HE,0,0.0,gap_v3
31004_20121007_0000_00,0,0,1,680.0,796.7,0.0,116.70000000000005,945.0,932.0,-10.899999999999975,-9.5,116.70000000000005,1.3999999999999755,1.1996572407883248,G,0,0.0,gap_v3
31004_20121007_0000_00,1,3,5,1267.7,1497.0,587.7,817.0,881.0,857.0,-12.5,-11.299999999999956,229.29999999999995,1.2000000000000437,0.5233318796336869,HE,0,0.0,gap_v3
31004_20121009_0000_00,0,3,5,2271.9,2900.8,1591.9,2220.8,774.0,716.0,-14.299999999999956,-12.099999999999966,628.9000000000001,2.1999999999999904,0.34981714103990935,HE,0,0.0,gap_v3
31004_20121012_0000_00,0,4,5,1732.7,1852.2,1052.7,1172.2,832.0,820.0,-12.299999999999956,-10.299999999999956,119.5,2.0,1.6736401673640167,HE,0,0.0,gap_v3
31004_20121012_0000_00,1,10,11,5481.0,5581.4,4801.0,4901.4,500.0,510.0,-24.69999999999999,-22.899999999999977,100.39999999999964,1.8000000000000114,1.7928286852589819,HE,0,0.0,gap_v3
31004_20121014_0000_00,0,2,5,1275.2,2326.7,595.2,1646.6999999999998,883.0,777.0,-14.899999999999975,-9.5,1051.4999999999998,5.3999999999999755,0.5135520684736069,HE,0,0.0,gap_v3
31004_20121014_0000_00,1,8,9,3596.2,3824.7,2916.2,3144.7,663.0,644.0,-15.099999999999966,-14.299999999999956,228.5,0.8000000000000096,0.3501094091903762,HE,0,0.0,gap_v3
31004_20121015_0000_00,0,4,5,1774.8,2006.6,1094.8,1326.6,826.0,803.0,-15.099999999999966,-12.5,231.79999999999995,2.599999999999966,1.1216566005176731,HE,0,0.0,gap_v3
31004_20121015_0000_00,1,8,9,5451.0,5565.5,4771.0,4885.5,500.0,510.0,-24.69999999999999,-23.49999999999997,114.5,1.200000000000017,1.0480349344978315,HE,0,0.0,gap_v3
31004_20121016_0000_00,0,3,4,1718.7,2062.4,1038.7,1382.4,829.0,795.0,-16.899999999999977,-14.5,343.70000000000005,2.3999999999999773,0.6982833866744187,HE,0,0.0,gap_v3
31004_20121016_0000_00,1,7,8,5390.9,5439.0,4710.9,4759.0,500.0,517.0,-27.49999999999997,-25.69999999999999,48.100000000000364,1.799999999999983,3.7422037422036785,HE,0,0.0,gap_v3
31004_20121020_0000_00,0,3,6,1734.6,2744.0,1054.6,2064.0,823.0,727.0,-19.899999999999977,-11.5,1009.4000000000001,8.399999999999977,0.832177531206655,HE,0,0.0,gap_v3
31004_20121013_0000_00,0,3,5,1379.4,2160.8,699.4000000000001,1480.8000000000002,872.0,793.0,-10.5,-7.699999999999989,781.4000000000001,2.8000000000000114,0.35833120040952277,HE,0,0.0,gap_v3
31004_20121008_0000_00,0,0,2,680.0,1009.6,0.0,329.6,936.0,900.0,-5.699999999999989,-4.899999999999977,329.6,0.8000000000000114,0.2427184466019452,G,0,0.0,gap_v3
31004_20121008_0000_00,1,4,5,1593.4,1923.7,913.4000000000001,1243.7,839.0,806.0,-7.899999999999977,-7.5,330.29999999999995,0.39999999999997726,0.12110202845896982,HE,0,0.0,gap_v3
31004_20121008_0000_00,2,8,9,3248.6,3460.0,2568.6,2780.0,684.0,666.0,-14.899999999999975,-13.899999999999975,211.4000000000001,1.0,0.4730368968779563,HE,0,0.0,gap_v3
31004_20121019_0000_00,0,2,4,1155.3,1734.1,475.29999999999995,1054.1,875.0,816.0,-13.899999999999975,-7.5,578.8,6.3999999999999755,1.1057360055286758,HE,0,0.0,gap_v3
31004_20121019_0000_00,1,6,7,5290.8,5466.3,4610.8,4786.3,500.0,508.0,-29.899999999999977,-29.49999999999997,175.5,0.4000000000000057,0.22792022792023117,HE,0,0.0,gap_v3
31004_20121018_0000_00,0,0,1,680.0,735.1,0.0,55.10000000000002,921.0,915.0,-11.899999999999975,-10.899999999999975,55.10000000000002,1.0,1.8148820326678758,G,0,0.0,gap_v3
31004_20121018_0000_00,1,3,5,1569.0,2477.0,889.0,1797.0,828.0,741.0,-16.899999999999977,-10.699999999999989,908.0,6.199999999999989,0.6828193832599107,HE,0,0.0,gap_v3
31004_20121017_0000_00,0,0,2,680.0,863.6,0.0,183.60000000000002,927.0,907.0,-13.899999999999975,-12.5,183.60000000000002,1.3999999999999755,0.762527233115455,G,0,0.0,gap_v3
31004_20121017_0000_00,1,4,5,1356.8,1793.5,676.8,1113.5,855.0,811.0,-14.899999999999975,-12.899999999999975,436.70000000000005,2.0,0.4579803068468055,HE,0,0.0,gap_v3
31004_20121011_0000_00,0,3,4,2059.9,2428.3,1379.9,1748.3000000000002,791.0,756.0,-12.099999999999966,-11.299999999999956,368.4000000000001,0.8000000000000096,0.21715526601520344,HE,0,0.0,gap_v3
31004_20121011_0000_00,1,6,8,3348.5,3806.1,2668.5,3126.1,674.0,636.0,-18.09999999999997,-16.5,457.5999999999999,1.5999999999999694,0.34965034965034303,HE,0,0.0,gap_v3
31004_20121021_0000_00,0,3,5,1533.5,2648.9,853.5,1968.9,846.0,738.0,-22.899999999999977,-15.299999999999956,1115.4,7.600000000000021,0.6813699121391447,HE,0,0.0,gap_v3
31004_20121021_0000_00,1,6,7,2851.4,2881.0,2171.4,2201.0,700.0,717.0,-16.299999999999955,-15.699999999999989,29.59999999999991,0.5999999999999659,2.027027027026918,HE,0,0.0,gap_v3
31004_20121027_0000_00,0,3,4,1460.1,2190.0,780.0999999999999,1510.0,859.0,786.0,-18.09999999999997,-17.49999999999997,729.9000000000001,0.5999999999999979,0.08220304151253566,HE,0,0.0,gap_v3
31004_20121030_0000_00,0,0,3,680.0,1408.3,0.0,728.3,938.0,850.0,-28.299999999999983,-19.69999999999999,728.3,8.599999999999994,1.1808320746944934,G,0,0.0,gap_v3
31004_20121028_0000_00,0,2,4,1417.3,2031.6,737.3,1351.6,850.0,798.0,-21.69999999999999,-18.69999999999999,614.3,3.0,0.48836073579684197,HE,0,0.0,gap_v3
31004_20121028_0000_00,1,6,7,3390.8,3847.9,2710.8,3167.9,674.0,636.0,-23.899999999999977,-22.69999999999999,457.0999999999999,1.1999999999999886,0.2625246116823428,HE,0,0.0,gap_v3
31004_20121029_0000_00,0,3,4,1614.6,2450.5,934.5999999999999,1770.5,844.0,762.0,-25.299999999999983,-23.299999999999983,835.9000000000001,2.0,0.2392630697451848,HE,0,0.0,gap_v3
31004_20121022_0000_00,0,0,4,680.0,1715.8,0.0,1035.8,933.0,824.0,-22.299999999999983,-13.899999999999975,1035.8,8.400000000000007,0.8109673682178035,G,0,0.0,gap_v3
31004_20121022_0000_00,1,8,9,5330.8,5522.9,4650.8,4842.9,500.0,508.0,-29.09999999999997,-28.49999999999997,192.09999999999945,0.5999999999999979,0.31233732431025485,HE,0,0.0,gap_v3
31004_20121025_0000_00,0,0,2,680.0,919.6,0.0,239.60000000000002,926.0,900.0,-10.899999999999975,-7.5,239.60000000000002,3.3999999999999755,1.419031719532544,G,0,0.0,gap_v3
31004_20121023_0000_00,0,0,1,680.0,854.7,0.0,174.70000000000005,925.0,906.0,-17.899999999999977,-10.099999999999966,174.70000000000005,7.800000000000011,4.4647967945048705,G,0,0.0,gap_v3
31004_20121023_0000_00,1,4,5,1735.3,1970.4,1055.3,1290.4,815.0,792.0,-11.299999999999956,-9.899999999999975,235.10000000000014,1.3999999999999808,0.5954912803062441,HE,0,0.0,gap_v3
31004_20121031_0000_00,0,0,4,680.0,1926.5,0.0,1246.5,934.0,804.0,-22.299999999999983,-12.5,1246.5,9.799999999999983,0.786201363818691,G,1,50.700000000000045,gap_v3
31004_20121102_0000_00,0,0,6,680.0,2248.8,0.0,1568.8000000000002,945.0,782.0,-12.5,-9.699999999999989,1568.8000000000002,2.8000000000000114,0.17848036715961316,G,0,0.0,gap_v3
31004_20121102_0000_00,1,11,12,4639.1,4827.1,3959.1000000000004,4147.1,578.0,564.0,-20.49999999999997,-20.09999999999997,188.0,0.40000000000000213,0.21276595744680965,HE,0,0.0,gap_v3
31004_20121105_0000_00,0,0,1,680.0,761.6,0.0,81.60000000000002,935.0,925.0,-14.5,-13.5,81.60000000000002,1.0,1.225490196078431,G,0,0.0,gap_v3
31004_20121105_0000_00,1,3,5,1399.1,1633.9,719.0999999999999,953.9000000000001,858.0,834.0,-15.5,-13.299999999999956,234.80000000000018,2.2000000000000437,0.9369676320272752,HE,0,0.0,gap_v3
31004_20121105_0000_00,2,6,7,2362.2,2857.3,1682.1999999999998,2177.3,763.0,700.0,-18.299999999999983,-17.49999999999997,495.10000000000036,0.8000000000000114,0.1615835184811171,HE,0,0.0,gap_v3
31004_20121103_0000_00,0,1,3,751.7,1015.7,71.70000000000005,335.70000000000005,937.0,908.0,-11.699999999999989,-6.5,264.0,5.199999999999989,1.9696969696969653,E,0,0.0,gap_v3
31004_20121118_0000_00,0,0,3,680.0,1339.4,0.0,659.4000000000001,929.0,850.0,-24.899999999999977,-18.49999999999997,659.4000000000001,6.400000000000006,0.9705793145283599,G,0,0.0,gap_v3
31004_20121118_0000_00,1,8,9,5180.7,5256.7,4500.7,4576.7,500.0,524.0,-35.49999999999997,-33.29999999999998,76.0,2.1999999999999886,2.894736842105248,HE,0,0.0,gap_v3
31004_20121113_0000_00,0,0,5,680.0,1948.5,0.0,1268.5,940.0,807.0,-26.69999999999999,-12.299999999999956,1268.5,14.400000000000032,1.1351990540007908,G,0,0.0,gap_v3
31004_20121112_0000_00,0,0,5,680.0,1945.6,0.0,1265.6,942.0,809.0,-23.69999999999999,-11.5,1265.6,12.199999999999989,0.9639696586599233,G,0,0.0,gap_v3
31004_20121112_0000_00,1,11,12,5400.9,5506.8,4720.9,4826.8,500.0,514.0,-30.09999999999997,-28.69999999999999,105.90000000000055,1.3999999999999808,1.3220018885741014,HE,0,0.0,gap_v3
31004_20121119_0000_00,0,1,2,720.6,1049.3,40.60000000000002,369.29999999999995,925.0,890.0,-17.299999999999983,-16.5,328.69999999999993,0.799999999999983,0.24338302403406847,E,0,0.0,gap_v3
31004_20121114_0000_00,0,0,6,680.0,2527.3,0.0,1847.3000000000002,938.0,750.0,-22.49999999999997,-11.699999999999989,1847.3000000000002,10.799999999999983,0.5846370378390072,G,0,0.0,gap_v3
31004_20121108_0000_00,0,0,2,680.0,942.4,0.0,262.4,944.0,915.0,-16.299999999999955,-12.699999999999989,262.4,3.599999999999966,1.3719512195121824,G,0,0.0,gap_v3
31004_20121108_0000_00,1,3,6,1174.1,1942.7,494.0999999999999,1262.7,890.0,811.0,-12.699999999999989,-4.899999999999977,768.6000000000001,7.800000000000011,1.0148321623731473,HE,0,0.0,gap_v3
31004_20121108_0000_00,2,8,9,3052.9,3304.6,2372.9,2624.6,707.0,685.0,-10.5,-10.099999999999966,251.69999999999982,0.4000000000000341,0.1589193484306851,HE,0,0.0,gap_v3
31004_20121109_0000_00,0,0,3,680.0,1079.1,0.0,399.0999999999999,948.0,904.0,-17.69999999999999,-6.2999999999999545,399.0999999999999,11.400000000000034,2.8564269606614974,G,0,0.0,gap_v3
31004_20121109_0000_00,1,5,6,2191.7,2431.8,1511.6999999999998,1751.8000000000002,790.0,767.0,-8.899999999999977,-8.099999999999966,240.10000000000036,0.8000000000000114,0.33319450229071645,HE,0,0.0,gap_v3
31004_20121116_0000_00,0,0,2,680.0,1114.4,0.0,434.4000000000001,932.0,885.0,-22.899999999999977,-20.899999999999977,434.4000000000001,2.0,0.4604051565377531,G,0,0.0,gap_v3
