profile_id,n_inversion_layers,has_G,has_E,has_HE,lowest_layer_index,strongest_layer_index,lowest_base_agl_m,lowest_top_agl_m,lowest_delta_t_c,strongest_delta_t_c,strongest_depth_m,pattern
31004_20130412_0000_00,1,False,False,True,0,0,746.2,946.5,0.6000000000000227,0.6000000000000227,200.29999999999995,HE
31004_20130413_0000_00,1,False,False,True,0,0,1231.7,2505.8,0.5999999999999979,0.5999999999999979,1274.1000000000001,HE
31004_20130408_0000_00,2,True,False,True,0,1,0.0,181.39999999999998,1.400000000000034,2.5999999999999943,5.599999999999454,G+HE
31004_20130418_0000_00,1,False,False,True,0,0,1587.8000000000002,1703.0,1.5999999999999943,1.5999999999999943,115.19999999999982,HE
31004_20130409_0000_00,1,True,False,False,0,0,0.0,327.1,2.6000000000000227,2.6000000000000227,327.1,G
31004_20130420_0000_00,1,False,False,True,0,0,2279.4,2310.9,0.39999999999997726,0.39999999999997726,31.5,HE
31004_20130414_0000_00,1,False,False,True,0,0,1356.8,2188.4,1.8000000000000114,1.8000000000000114,831.6000000000001,HE
31004_20130415_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130419_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130421_0000_00,1,False,False,True,0,0,3054.7,3216.3,0.4000000000000057,0.4000000000000057,161.60000000000036,HE
31004_20130417_0000_00,1,False,False,True,0,0,992.5,1690.9,1.0,1.0,698.4000000000001,HE
31004_20130424_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130422_0000_00,1,True,False,False,0,0,0.0,146.60000000000002,1.9999999999999996,1.9999999999999996,146.60000000000002,G
31004_20130423_0000_00,1,False,False,True,0,0,4710.9,4767.8,1.4000000000000057,1.4000000000000057,56.900000000000546,HE
31004_20130425_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130428_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130427_0000_00,1,False,True,False,0,0,54.700000000000045,174.20000000000005,3.0,3.0,119.5,E
31004_20130501_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130426_0000_00,1,False,True,False,0,0,63.5,182.39999999999998,2.800000000000011,2.800000000000011,118.89999999999998,E
31004_20130502_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130430_0000_00,1,False,False,True,0,0,1687.8000000000002,2042.1999999999998,0.39999999999997726,0.39999999999997726,354.39999999999964,HE
31004_20130429_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130503_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130504_0000_00,1,False,False,True,0,0,2650.8,2854.4,0.6000000000000227,0.6000000000000227,203.5999999999999,HE
31004_20130505_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130507_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130508_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130506_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130509_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130512_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130511_0000_00,1,False,False,True,0,0,1581.9,1893.0,1.2000000000000455,1.2000000000000455,311.0999999999999,HE
31004_20130513_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130515_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130510_0000_00,3,False,False,True,0,0,878.0,1099.5,3.900000000000034,3.900000000000034,221.5,MULTI
31004_20130514_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130516_0000_00,1,False,False,True,0,0,1497.8000000000002,1815.1,1.1999999999999886,1.1999999999999886,317.2999999999997,HE
31004_20130517_0000_00,1,False,False,True,0,0,3108.7,3346.7,1.8000000000000131,1.8000000000000131,238.0,HE
31004_20130518_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130519_0000_00,2,False,False,True,0,1,1324.5,1502.9,0.8000000000000114,2.8000000000000114,293.9000000000001,MULTI
31004_20130528_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130521_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130531_0000_00,2,False,False,True,0,0,3498.8999999999996,3981.8,3.0000000000000036,3.0000000000000036,482.90000000000055,MULTI
31004_20130527_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130520_0000_00,2,False,False,True,0,0,878.0,1305.2,1.5,1.5,427.20000000000005,MULTI
31004_20130529_0000_00,2,False,False,True,0,0,1021.5,1142.7,1.4000000000000337,1.4000000000000337,121.20000000000005,MULTI
31004_20130602_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130524_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130522_0000_00,1,False,False,True,0,0,656.7,1001.5,1.6000000000000227,1.6000000000000227,344.79999999999995,HE
31004_20130601_0000_00,1,False,False,True,0,0,4376.0,4519.4,0.6000000000000192,0.6000000000000192,143.39999999999964,HE
31004_20130523_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130526_0000_00,1,True,False,False,0,0,0.0,54.5,1.0,1.0,54.5,G
31004_20130530_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130525_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130606_0000_00,2,False,True,True,0,0,118.70000000000005,220.29999999999995,3.3999999999999755,3.3999999999999755,101.59999999999991,E+HE
31004_20130607_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130605_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130610_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130603_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130614_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130613_0000_00,1,False,False,True,0,0,4660.4,4891.1,0.8000000000000114,0.8000000000000114,230.70000000000073,HE
31004_20130604_0000_00,1,True,False,False,0,0,0.0,91.20000000000005,1.4000000000000323,1.4000000000000323,91.20000000000005,G
31004_20130609_0000_00,1,False,False,True,0,0,3711.8999999999996,3884.3999999999996,0.6000000000000245,0.6000000000000245,172.5,HE
31004_20130611_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130612_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130608_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130615_0000_00,1,False,False,True,0,0,812.9000000000001,1142.7,1.1999999999999886,1.1999999999999886,329.79999999999995,HE
31004_20130616_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130617_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130621_0000_00,1,False,False,True,0,0,1621.6,1738.1,1.400000000000034,1.400000000000034,116.5,HE
31004_20130619_0000_00,1,False,False,True,0,0,1137.5,1259.6,0.5999999999999659,0.5999999999999659,122.09999999999991,HE
31004_20130618_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130624_0000_00,2,True,False,True,0,0,0.0,382.5,2.3999999999999773,2.3999999999999773,382.5,G+HE
31004_20130623_0000_00,1,False,False,True,0,0,3574.8999999999996,3640.3999999999996,0.3999999999999777,0.3999999999999777,65.5,HE
31004_20130620_0000_00,1,True,False,False,0,0,0.0,209.39999999999998,1.1999999999999886,1.1999999999999886,209.39999999999998,G
31004_20130622_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130626_0000_00,1,False,False,True,0,0,1014.5999999999999,1641.6,3.3999999999999777,3.3999999999999777,627.0,HE
31004_20130629_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130627_0000_00,2,False,False,True,0,1,406.0999999999999,1117.3,1.7999999999999545,2.0,317.6999999999998,MULTI
31004_20130625_0000_00,2,False,False,True,0,0,938.4000000000001,1240.5,4.399999999999979,4.399999999999979,302.0999999999999,MULTI
31004_20130630_0000_00,3,False,False,True,0,2,1377.5,1545.1,0.8000000000000114,2.6000000000000227,70.60000000000036,MULTI
31004_20130628_0000_00,1,False,False,True,0,0,3500.7,3630.8999999999996,1.0,1.0,130.19999999999982,HE
31004_20130703_0000_00,1,False,False,True,0,0,1032.7,1236.0,0.5999999999999659,0.5999999999999659,203.29999999999995,HE
31004_20130702_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130701_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130706_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130709_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130707_0000_00,1,True,False,False,0,0,0.0,73.5,0.8000000000000114,0.8000000000000114,73.5,G
31004_20130712_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130704_0000_00,1,False,False,True,0,0,728.8,1169.7,3.400000000000034,3.400000000000034,440.9000000000001,HE
31004_20130705_0000_00,1,False,False,True,0,0,573.4000000000001,1041.6,0.5999999999999677,0.5999999999999677,468.1999999999998,HE
31004_20130711_0000_00,2,True,False,True,0,0,0.0,63.60000000000002,1.5999999999999677,1.5999999999999677,63.60000000000002,G+HE
31004_20130708_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130710_0000_00,1,False,False,True,0,0,1441.6999999999998,1589.3000000000002,1.0000000000000002,1.0000000000000002,147.60000000000036,HE
31004_20130713_0000_00,1,False,False,True,0,0,3241.6,3393.2,1.1999999999999886,1.1999999999999886,151.5999999999999,HE
31004_20130714_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130721_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130716_0000_00,1,False,False,True,0,0,701.4000000000001,1025.0,1.1999999999999869,1.1999999999999869,323.5999999999999,HE
31004_20130719_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130726_0000_00,2,False,False,True,0,0,1445.5,1656.1,2.6000000000000227,2.6000000000000227,210.5999999999999,MULTI
31004_20130717_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130720_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130715_0000_00,1,True,False,False,0,0,0.0,202.39999999999998,1.0,1.0,202.39999999999998,G
31004_20130722_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130718_0000_00,1,False,False,True,0,0,2273.3,2504.0,0.8000000000000114,0.8000000000000114,230.69999999999982,HE
31004_20130724_0000_00,1,False,False,True,0,0,1255.3,1810.6999999999998,2.199999999999989,2.199999999999989,555.3999999999999,HE
31004_20130727_0000_00,1,True,False,False,0,0,0.0,294.70000000000005,1.4000000000000323,1.4000000000000323,294.70000000000005,G
31004_20130728_0000_00,1,False,False,True,0,0,370.0999999999999,569.9000000000001,0.4000000000000341,0.4000000000000341,199.80000000000018,HE
31004_20130725_0000_00,2,True,False,True,0,1,0.0,72.70000000000005,2.0,2.0000000000000004,138.5999999999999,G+HE
31004_20130723_0000_00,2,False,False,True,0,1,1442.1,1748.3000000000002,0.8000000000000114,1.6000000000000192,215.80000000000018,MULTI
31004_20130801_0000_00,1,False,True,False,0,0,42.60000000000002,369.29999999999995,1.0000000000000036,1.0000000000000036,326.69999999999993,E
31004_20130730_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130802_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130803_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130729_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130731_0000_00,1,False,False,True,0,0,1351.1,1403.1999999999998,0.6000000000000245,0.6000000000000245,52.09999999999991,HE
31004_20130805_0000_00,1,False,False,True,0,0,684.4000000000001,915.8,0.7999999999999545,0.7999999999999545,231.39999999999986,HE
31004_20130809_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130804_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130806_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130810_0000_00,1,False,False,True,0,0,2442.3,2593.9,0.39999999999997726,0.39999999999997726,151.5999999999999,HE
31004_20130811_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130807_0000_00,1,True,False,False,0,0,0.0,174.0,0.5999999999999677,0.5999999999999677,174.0,G
31004_20130808_0000_00,2,True,False,True,0,0,0.0,359.9000000000001,1.8000000000000114,1.8000000000000114,359.9000000000001,G+HE
31004_20130812_0000_00,3,True,False,True,0,1,0.0,359.5,0.8000000000000114,1.6000000000000227,322.0,MULTI
31004_20130814_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130815_0000_00,1,False,False,True,0,0,1810.5,2129.7,1.0,1.0,319.1999999999998,HE
31004_20130813_0000_00,1,False,False,True,0,0,2858.0,3053.9,0.39999999999997726,0.39999999999997726,195.9000000000001,HE
31004_20130816_0000_00,2,False,False,True,0,0,1025.8,1237.7,0.39999999999997726,0.39999999999997726,211.9000000000001,MULTI
31004_20130819_0000_00,1,False,False,True,0,0,2891.0,2999.8,0.3999999999999768,0.3999999999999768,108.80000000000018,HE
31004_20130820_0000_00,1,False,False,True,0,0,3984.5,4175.0,0.7999999999999563,0.7999999999999563,190.5,HE
31004_20130817_0000_00,1,False,False,True,0,0,1163.9,1368.1,1.199999999999989,1.199999999999989,204.19999999999982,HE
31004_20130822_0000_00,1,False,False,True,0,0,1005.8,1340.2,1.0,1.0,334.4000000000001,HE
31004_20130818_0000_00,1,False,False,True,0,0,1703.5,2061.6,0.3999999999999777,0.3999999999999777,358.0999999999999,HE
31004_20130823_0000_00,1,True,False,False,0,0,0.0,596.8,3.1999999999999886,3.1999999999999886,596.8,G
31004_20130825_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130821_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130824_0000_00,1,True,False,False,0,0,0.0,165.29999999999995,2.599999999999966,2.599999999999966,165.29999999999995,G
31004_20130826_0000_00,1,True,False,False,0,0,0.0,32.60000000000002,0.4000000000000341,0.4000000000000341,32.60000000000002,G
31004_20130828_0000_00,1,True,False,False,0,0,0.0,347.5,1.6000000000000227,1.6000000000000227,347.5,G
31004_20130830_0000_00,2,True,False,True,0,1,0.0,320.0,1.1999999999999886,1.4999999999999998,109.30000000000018,G+HE
31004_20130827_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130829_0000_00,1,False,False,True,0,0,1118.5,1454.6,0.39999999999997726,0.39999999999997726,336.0999999999999,HE
31004_20130902_0000_00,1,True,False,False,0,0,0.0,809.3,2.0,2.0,809.3,G
31004_20130901_0000_00,1,False,False,True,0,0,660.5,952.9000000000001,1.8000000000000114,1.8000000000000114,292.4000000000001,HE
31004_20130903_0000_00,2,True,False,True,0,0,0.0,101.60000000000002,1.0000000000000018,1.0000000000000018,101.60000000000002,G+HE
31004_20130904_0000_00,1,False,False,True,0,0,3267.0,3583.2,0.5999999999999677,0.5999999999999677,316.1999999999998,HE
31004_20130831_0000_00,1,True,False,False,0,0,0.0,274.0,3.399999999999981,3.399999999999981,274.0,G
31004_20130907_0000_00,1,True,False,False,0,0,0.0,73.0,1.1999999999999869,1.1999999999999869,73.0,G
31004_20130906_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130908_0000_00,1,False,False,True,0,0,2542.3,2824.1,1.8000000000000096,1.8000000000000096,281.7999999999997,HE
31004_20130905_0000_00,2,True,False,True,0,1,0.0,54.10000000000002,1.3999999999999808,2.199999999999987,190.29999999999927,G+HE
31004_20130922_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130914_0000_00,1,True,False,False,0,0,0.0,202.79999999999995,1.3999999999999773,1.3999999999999773,202.79999999999995,G
31004_20130918_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130909_0000_00,2,True,False,True,0,0,0.0,182.39999999999998,2.5999999999999663,2.5999999999999663,182.39999999999998,G+HE
31004_20130911_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130921_0000_00,1,True,False,False,0,0,0.0,339.70000000000005,2.3999999999999773,2.3999999999999773,339.70000000000005,G
31004_20130913_0000_00,1,False,False,True,0,0,2286.9,2601.3,1.599999999999965,1.599999999999965,314.4000000000001,HE
31004_20130916_0000_00,1,False,False,True,0,0,3905.0,4013.3999999999996,0.5999999999999659,0.5999999999999659,108.39999999999964,HE
31004_20130912_0000_00,1,False,False,True,0,0,2185.0,2529.8,1.5999999999999677,1.5999999999999677,344.8000000000002,HE
31004_20130915_0000_00,1,False,False,True,0,0,1499.4,1864.9,0.4000000000000341,0.4000000000000341,365.5,HE
31004_20130917_0000_00,1,False,False,True,0,0,1997.9,2261.4,1.0,1.0,263.5,HE
31004_20130920_0000_00,2,True,False,True,0,0,0.0,164.20000000000005,3.1999999999999886,3.1999999999999886,164.20000000000005,G+HE
31004_20130919_0000_00,1,True,False,False,0,0,0.0,181.79999999999995,1.800000000000011,1.800000000000011,181.79999999999995,G
31004_20130910_0000_00,1,False,False,True,0,0,383.29999999999995,630.4000000000001,0.8000000000000114,0.8000000000000114,247.10000000000014,HE
31004_20130925_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130926_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130928_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130924_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130929_0000_00,2,False,False,True,0,0,1609.1999999999998,1714.8000000000002,2.0,2.0,105.60000000000036,MULTI
31004_20131002_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130923_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130927_0000_00,0,False,False,False,,,,,,,,NONE
31004_20130930_0000_00,2,False,False,True,0,0,3776.3,4112.0,1.5999999999999694,1.5999999999999694,335.6999999999998,MULTI
31004_20131004_0000_00,1,True,False,False,0,0,0.0,1383.9,9.0,9.0,1383.9,G
31004_20131003_0000_00,2,True,False,True,0,1,0.0,123.5,0.39999999999997726,2.599999999999996,246.20000000000005,G+HE
31004_20131001_0000_00,2,False,False,True,0,1,2845.8,2977.5,1.0,2.0,40.600000000000364,MULTI
31004_20131005_0000_00,3,True,False,True,0,2,0.0,303.4,1.3999999999999755,1.3999999999999808,13.600000000000364,MULTI
31004_20131006_0000_00,0,False,False,False,,,,,,,,NONE
31004_20131007_0000_00,2,True,False,True,0,1,0.0,238.0,0.5999999999999659,2.6000000000000227,359.0,G+HE
31004_20131008_0000_00,1,False,False,True,0,0,355.20000000000005,1248.9,2.7000000000000455,2.7000000000000455,893.7,HE
31004_20131009_0000_00,0,False,False,False,,,,,,,,NONE
31004_20131011_0000_00,2,True,False,True,0,0,0.0,481.70000000000005,1.8000000000000114,1.8000000000000114,481.70000000000005,G+HE
31004_20131010_0000_00,3,True,False,True,0,1,0.0,518.5,1.3999999999999773,3.8000000000000096,368.8000000000002,MULTI
31004_20131012_0000_00,1,True,False,False,0,0,0.0,173.20000000000005,1.8000000000000114,1.8000000000000114,173.20000000000005,G
31004_20131015_0000_00,4,True,False,True,0,0,0.0,488.5,1.1999999999999886,1.1999999999999886,488.5,MULTI
31004_20131018_0000_00,0,False,False,False,,,,,,,,NONE
31004_20131017_0000_00,1,True,False,False,0,0,0.0,973.7,9.0,9.0,973.7,G
31004_20131014_0000_00,1,False,False,True,0,0,1698.3000000000002,2064.1,1.2000000000000135,1.2000000000000135,365.7999999999997,HE
31004_20131016_0000_00,1,False,False,True,0,0,1670.5,2135.1,4.0,4.0,464.5999999999999,HE
31004_20131013_0000_00,0,False,False,False,,,,,,,,NONE
31004_20131020_0000_00,1,False,False,True,0,0,4612.7,4786.8,0.4000000000000057,0.4000000000000057,174.10000000000036,HE
31004_20131019_0000_00,1,False,False,True,0,0,2263.3,2285.4,2.0000000000000018,2.0000000000000018,22.09999999999991,HE
31004_20131022_0000_00,2,False,False,True,0,0,940.5999999999999,1619.5,2.199999999999987,2.199999999999987,678.9000000000001,MULTI
31004_20131021_0000_00,1,True,False,False,0,0,0.0,155.60000000000002,0.600000000000023,0.600000000000023,155.60000000000002,G
31004_20131023_0000_00,3,True,False,True,0,0,0.0,830.8,13.0,13.0,830.8,MULTI
31004_20131024_0000_00,1,False,False,True,0,0,271.9,626.9000000000001,1.3999999999999773,1.3999999999999773,355.0000000000001,HE
31004_20131026_0000_00,0,False,False,False,,,,,,,,NONE
31004_20131025_0000_00,1,True,False,False,0,0,0.0,300.1,6.7999999999999545,6.7999999999999545,300.1,G
31004_20131027_0000_00,0,False,False,False,,,,,,,,NONE
31004_20131101_0000_00,1,True,False,False,0,0,0.0,45.799999999999955,0.5999999999999657,0.5999999999999657,45.799999999999955,G
31004_20131030_0000_00,2,False,False,True,0,1,1737.5,1986.9,0.3999999999999755,0.799999999999983,118.0,MULTI
31004_20131102_0000_00,1,False,False,True,0,0,4620.8,4784.8,0.4000000000000057,0.4000000000000057,164.0,HE
31004_20131028_0000_00,1,True,False,False,0,0,0.0,695.9000000000001,10.59999999999997,10.59999999999997,695.9000000000001,G
