profile_id,datetime_utc,date,year,month,cycle,season,gamma_local_c_100m,z_mid_agl_m,dz_m,dt_c
31004_20251111_0000_00,2025-11-11 00:00:00,2025-11-11,2025,11,00,SON,22.22222222222228,44.39999999999998,16.200000000000045,3.600000000000019
31004_20251113_0000_00,2025-11-13 00:00:00,2025-11-13,2025,11,00,SON,19.889502762430666,4509.75,18.100000000000364,3.6000000000000227
31004_20251114_0000_00,2025-11-14 00:00:00,2025-11-14,2025,11,00,SON,15.486725663716799,40.60000000000002,45.200000000000045,7.0
31004_20251114_1200_12,2025-11-14 12:00:00,2025-11-14,2025,11,12,SON,21.111111111111036,36.0,18.0,3.7999999999999865
31004_20251114_1200_12,2025-11-14 12:00:00,2025-11-14,2025,11,12,SON,19.889502762430883,54.049999999999955,18.100000000000023,3.5999999999999943
31004_20251115_0000_00,2025-11-15 00:00:00,2025-11-15,2025,11,00,SON,23.703703703703724,40.39999999999998,27.0,6.400000000000006
31004_20251115_1200_12,2025-11-15 12:00:00,2025-11-15,2025,11,12,SON,16.417910447761173,40.200000000000045,26.800000000000068,4.400000000000006
31004_20251121_0000_00,2025-11-21 00:00:00,2025-11-21,2025,11,00,SON,50.0,2041.3000000000002,2.0,1.0
31004_20251127_1200_12,2025-11-27 12:00:00,2025-11-27,2025,11,12,SON,15.331010452961698,35.299999999999955,57.39999999999998,8.800000000000011
31004_20251128_0000_00,2025-11-28 00:00:00,2025-11-28,2025,11,00,SON,21.9780219780222,41.25,9.099999999999909,2.0
31004_20251128_1200_12,2025-11-28 12:00:00,2025-11-28,2025,11,12,SON,19.780219780219856,22.84999999999991,9.100000000000023,1.8000000000000114
31004_20251129_0000_00,2025-11-29 00:00:00,2025-11-29,2025,11,00,SON,40.0,639.8,5.0,2.0
31004_20251201_0000_00,2025-12-01 00:00:00,2025-12-01,2025,12,00,DJF,35.05154639175329,840.25,9.699999999999818,3.4000000000000057
31004_20251203_0000_00,2025-12-03 00:00:00,2025-12-03,2025,12,00,DJF,-33.33333333333396,697.2,3.599999999999909,-1.1999999999999922
31004_20251203_1200_12,2025-12-03 12:00:00,2025-12-03,2025,12,12,DJF,133.33333333330492,36.450000000000045,0.3000000000000682,0.4000000000000057
31004_20251204_0000_00,2025-12-04 00:00:00,2025-12-04,2025,12,00,DJF,28.8288288288304,4446.15,11.099999999999454,3.200000000000017
31004_20251209_0000_00,2025-12-09 00:00:00,2025-12-09,2025,12,00,DJF,24.44444444444432,4.5,9.0,2.1999999999999886
31004_20251209_1200_12,2025-12-09 12:00:00,2025-12-09,2025,12,12,DJF,-17.777777777777715,4.5,9.0,-1.5999999999999943
31004_20251211_1200_12,2025-12-11 12:00:00,2025-12-11,2025,12,12,DJF,-17.777777777777754,4.5,9.0,-1.5999999999999979
31004_20251211_1200_12,2025-12-11 12:00:00,2025-12-11,2025,12,12,DJF,16.483516483516443,18.100000000000023,18.200000000000045,3.0
31004_20251212_1200_12,2025-12-12 12:00:00,2025-12-12,2025,12,12,DJF,20.40816326530764,2067.75,4.899999999999636,1.0
31004_20251213_0000_00,2025-12-13 00:00:00,2025-12-13,2025,12,00,DJF,22.222222222221596,689.0999999999999,3.6000000000001364,0.8000000000000078
31004_20251214_1200_12,2025-12-14 12:00:00,2025-12-14,2025,12,12,DJF,17.777777777777715,4.5,9.0,1.5999999999999943
31004_20251215_0000_00,2025-12-15 00:00:00,2025-12-15,2025,12,00,DJF,38.26086956521744,4326.25,11.5,4.400000000000006
31004_20251215_1200_12,2025-12-15 12:00:00,2025-12-15,2025,12,12,DJF,19.99999999999981,31.399999999999977,9.0,1.799999999999983
31004_20251216_0000_00,2025-12-16 00:00:00,2025-12-16,2025,12,00,DJF,20.224719101123455,13.450000000000045,8.899999999999977,1.799999999999983
31004_20251216_0000_00,2025-12-16 00:00:00,2025-12-16,2025,12,00,DJF,15.000000000000016,35.89999999999998,36.0,5.400000000000006
31004_20251216_1200_12,2025-12-16 12:00:00,2025-12-16,2025,12,12,DJF,20.07434944237922,13.450000000000045,26.899999999999977,5.400000000000006
31004_20251217_0000_00,2025-12-17 00:00:00,2025-12-17,2025,12,00,DJF,26.66666666666673,4.5,9.0,2.4000000000000057
31004_20251218_0000_00,2025-12-18 00:00:00,2025-12-18,2025,12,00,DJF,22.656249999999925,12.799999999999955,25.600000000000023,5.7999999999999865
31004_20251218_0000_00,2025-12-18 00:00:00,2025-12-18,2025,12,00,DJF,-18.421052631579197,643.2,7.599999999999909,-1.4000000000000021
31004_20251218_1200_12,2025-12-18 12:00:00,2025-12-18,2025,12,12,DJF,-41.75824175824178,13.650000000000091,9.100000000000023,-3.8000000000000114
31004_20251218_1200_12,2025-12-18 12:00:00,2025-12-18,2025,12,12,DJF,30.35714285714294,29.40000000000009,22.399999999999977,6.800000000000011
31004_20251220_0000_00,2025-12-20 00:00:00,2025-12-20,2025,12,00,DJF,-19.99999999999981,4.5,9.0,-1.799999999999983
31004_20251222_0000_00,2025-12-22 00:00:00,2025-12-22,2025,12,00,DJF,28.30188679245277,5.2999999999999545,10.600000000000023,3.0
31004_20251222_0000_00,2025-12-22 00:00:00,2025-12-22,2025,12,00,DJF,-15.929203539822852,4349.3,22.600000000000364,-3.6000000000000227
31004_20251225_1200_12,2025-12-25 12:00:00,2025-12-25,2025,12,12,DJF,20.224719101123455,4.4500000000000455,8.899999999999977,1.799999999999983
31004_20251226_0000_00,2025-12-26 00:00:00,2025-12-26,2025,12,00,DJF,17.164179104477583,26.799999999999955,53.60000000000002,9.199999999999989
31004_20251226_0000_00,2025-12-26 00:00:00,2025-12-26,2025,12,00,DJF,-133.33333333333545,54.049999999999955,0.8999999999999773,-1.1999999999999886
31004_20251226_1200_12,2025-12-26 12:00:00,2025-12-26,2025,12,12,DJF,32.55813953488344,4.2999999999999545,8.600000000000023,2.799999999999983
31004_20251227_1200_12,2025-12-27 12:00:00,2025-12-27,2025,12,12,DJF,19.565217391304618,13.799999999999955,9.199999999999932,1.8000000000000114
31004_20251228_1200_12,2025-12-28 12:00:00,2025-12-28,2025,12,12,DJF,15.38461538461537,4.5499999999999545,9.100000000000023,1.4000000000000021
31004_20251230_0000_00,2025-12-30 00:00:00,2025-12-30,2025,12,00,DJF,77.2727272727258,742.2,4.400000000000091,3.4000000000000057
31004_20260111_0000_00,2026-01-11 00:00:00,2026-01-11,2026,1,00,DJF,15.249266862170128,37.65000000000009,34.10000000000002,5.200000000000017
31004_20260114_1200_12,2026-01-14 12:00:00,2026-01-14,2026,1,12,DJF,-5800.000000005287,680.45,0.09999999999990905,-5.800000000000011
31004_20260115_0000_00,2026-01-15 00:00:00,2026-01-15,2026,1,00,DJF,-23.478260869565243,722.9000000000001,23.0,-5.400000000000006
31004_20260115_1200_12,2026-01-15 12:00:00,2026-01-15,2026,1,12,DJF,-15.028901734104053,760.9499999999998,17.299999999999955,-2.5999999999999943
31004_20260116_1200_12,2026-01-16 12:00:00,2026-01-16,2026,1,12,DJF,41.988950276243415,748.25,18.09999999999991,7.600000000000019
31004_20260120_0000_00,2026-01-20 00:00:00,2026-01-20,2026,1,00,DJF,-85.71428571428997,2238.3500000000004,2.099999999999909,-1.8000000000000114
31004_20260130_0000_00,2026-01-30 00:00:00,2026-01-30,2026,1,00,DJF,26.75159235668775,195.64999999999998,15.700000000000045,4.199999999999989
31004_20260205_1200_12,2026-02-05 12:00:00,2026-02-05,2026,2,12,DJF,97.43589743590114,767.3499999999999,3.8999999999998636,3.8000000000000114
31004_20260206_0000_00,2026-02-06 00:00:00,2026-02-06,2026,2,00,DJF,20.111731843575285,26.75,17.90000000000009,3.5999999999999943
31004_20260207_0000_00,2026-02-07 00:00:00,2026-02-07,2026,2,00,DJF,-32.25806451612998,2107.95,3.099999999999909,-1.0
31004_20260212_1200_12,2026-02-12 12:00:00,2026-02-12,2026,2,12,DJF,-17.687074829932154,4726.450000000001,14.699999999999818,-2.5999999999999943
31004_20260213_0000_00,2026-02-13 00:00:00,2026-02-13,2026,2,00,DJF,20.54794520547942,7.2999999999999545,14.600000000000023,3.0
31004_20260213_1200_12,2026-02-13 12:00:00,2026-02-13,2026,2,12,DJF,18.133333333333297,36.85000000000002,37.5,6.7999999999999865
31004_20260214_0000_00,2026-02-14 00:00:00,2026-02-14,2026,2,00,DJF,-91.42857142857191,4559.05,3.5,-3.200000000000017
31004_20260218_1200_12,2026-02-18 12:00:00,2026-02-18,2026,2,12,DJF,19.20903954802283,4329.35,17.699999999999818,3.4000000000000057
31004_20260221_0000_00,2026-02-21 00:00:00,2026-02-21,2026,2,00,DJF,-117.9487179487013,4378.65,3.9000000000005457,-4.599999999999994
31004_20260302_1200_12,2026-03-02 12:00:00,2026-03-02,2026,3,12,MAM,19.154929577464742,17.75,35.5,6.799999999999983
31004_20260303_0000_00,2026-03-03 00:00:00,2026-03-03,2026,3,00,MAM,19.354838709677164,4595.450000000001,9.300000000000182,1.8000000000000114
31004_20260305_0000_00,2026-03-05 00:00:00,2026-03-05,2026,3,00,MAM,22.22222222222222,40.39999999999998,9.0,2.0
31004_20260306_0000_00,2026-03-06 00:00:00,2026-03-06,2026,3,00,MAM,24.44444444444432,58.299999999999955,9.0,2.1999999999999886
31004_20260306_1200_12,2026-03-06 12:00:00,2026-03-06,2026,3,12,MAM,17.777777777777864,27.0,18.0,3.2000000000000153
31004_20260307_0000_00,2026-03-07 00:00:00,2026-03-07,2026,3,00,MAM,-96.55172413791227,4569.35,2.9000000000005457,-2.799999999999983
31004_20260309_0000_00,2026-03-09 00:00:00,2026-03-09,2026,3,00,MAM,15.000000000000016,35.89999999999998,36.0,5.400000000000006
31004_20260309_1200_12,2026-03-09 12:00:00,2026-03-09,2026,3,12,MAM,16.888888888888822,22.5,45.0,7.5999999999999694
31004_20260310_0000_00,2026-03-10 00:00:00,2026-03-10,2026,3,00,MAM,17.037037037036924,13.5,27.0,4.5999999999999694
31004_20260314_0000_00,2026-03-14 00:00:00,2026-03-14,2026,3,00,MAM,-323.076923076877,4590.15,1.300000000000182,-4.199999999999989
31004_20260319_1200_12,2026-03-19 12:00:00,2026-03-19,2026,3,12,MAM,19.88950276243102,9.049999999999955,18.100000000000023,3.600000000000019
31004_20260327_0000_00,2026-03-27 00:00:00,2026-03-27,2026,3,00,MAM,-19.565217391304376,644.8000000000002,9.200000000000045,-1.8000000000000114
31004_20260328_1200_12,2026-03-28 12:00:00,2026-03-28,2026,3,12,MAM,-118.1818181818277,4579.700000000001,2.199999999999818,-2.5999999999999943
31004_20260401_1200_12,2026-04-01 12:00:00,2026-04-01,2026,4,12,MAM,-22.22222222222252,4514.85,11.699999999999818,-2.5999999999999943
31004_20260405_1200_12,2026-04-05 12:00:00,2026-04-05,2026,4,12,MAM,-22.22222222222167,2198.25,6.300000000000182,-1.4000000000000057
31004_20260407_0000_00,2026-04-07 00:00:00,2026-04-07,2026,4,00,MAM,-17.449664429530756,4718.55,14.899999999999636,-2.600000000000019
31004_20260423_0000_00,2026-04-23 00:00:00,2026-04-23,2026,4,00,MAM,200.0,2223.05,0.5,1.0
31004_20260423_1200_12,2026-04-23 12:00:00,2026-04-23,2026,4,12,MAM,-21.568627450980664,4715.799999999999,10.199999999999818,-2.1999999999999886
31004_20260430_0000_00,2026-04-30 00:00:00,2026-04-30,2026,4,00,MAM,-249.99999999994316,2191.2,0.40000000000009095,-1.0
31004_20260507_0000_00,2026-05-07 00:00:00,2026-05-07,2026,5,00,MAM,-133.33333333324492,740.25,0.3000000000001819,-0.39999999999997726
31004_20260515_1200_12,2026-05-15 12:00:00,2026-05-15,2026,5,12,MAM,66.66666666665539,4741.95,2.100000000000364,1.4000000000000057
31004_20260527_0000_00,2026-05-27 00:00:00,2026-05-27,2026,5,00,MAM,26.66666666666539,2251.55,1.5,0.3999999999999808
31004_20260621_1200_12,2026-06-21 12:00:00,2026-06-21,2026,6,12,JJA,-17.543859649123366,2450.25,5.699999999999818,-1.0
31004_20260714_1200_12,2026-07-14 12:00:00,2026-07-14,2026,7,12,JJA,-17.391304347825592,4.600000000000023,9.200000000000045,-1.5999999999999623
