profile_id,datetime_utc,year,month,cycle,layer_index,position_type,base_pressure_hpa,top_pressure_hpa,base_height_m,top_height_m,base_height_agl_m,top_height_agl_m,depth_m,delta_t_c,gamma_c_per_100m,confirm_drop_c
31004_20250329_1200_12,2025-03-29 12:00:00,2025,3,12,0,G,929.0,925.0,680.0,709.6,0.0,29.600000000000023,29.600000000000023,3.800000000000013,12.837837837837874,-3.1999999999999904
31004_20250330_0000_00,2025-03-30 00:00:00,2025,3,00,0,HE,886.0,871.0,1041.9,1184.5,361.9000000000001,504.5,142.5999999999999,1.7999999999999545,1.2622720897615398,-6.199999999999989
31004_20250330_1200_12,2025-03-30 12:00:00,2025,3,12,0,G,924.0,921.0,680.0,707.4,0.0,27.399999999999977,27.399999999999977,1.1999999999999886,4.379562043795582,-2.3999999999999755
31004_20250331_0000_00,2025-03-31 00:00:00,2025,3,00,0,E,898.0,866.0,883.7,1187.4,203.70000000000005,507.4000000000001,303.70000000000005,0.7999999999999563,0.26341784655908995,-1.599999999999966
31004_20250403_1200_12,2025-04-03 12:00:00,2025,4,12,0,HE,747.0,728.0,2516.5,2724.4,1836.5,2044.4,207.9000000000001,2.8000000000000114,1.3468013468013516,-3.3999999999999773
31004_20250404_0000_00,2025-04-04 00:00:00,2025,4,00,0,HE,835.0,809.0,1632.9,1893.2,952.9000000000001,1213.2,260.29999999999995,0.8000000000000131,0.30733768728390826,-4.4000000000000075
31004_20250404_1200_12,2025-04-04 12:00:00,2025,4,12,0,G,933.0,925.0,680.0,742.5,0.0,62.5,62.5,6.400000000000035,10.240000000000055,-4.800000000000012
31004_20250405_0000_00,2025-04-05 00:00:00,2025,4,00,0,G,930.0,925.0,680.0,716.6,0.0,36.60000000000002,36.60000000000002,2.1999999999999886,6.010928961748599,-3.8000000000000114
31004_20250406_0000_00,2025-04-06 00:00:00,2025,4,00,0,HE,837.0,827.0,1452.5,1552.0,772.5,872.0,99.5,1.3000000000000114,1.3065326633165943,-2.5
31004_20250407_1200_12,2025-04-07 12:00:00,2025,4,12,0,G,928.0,925.0,680.0,702.6,0.0,22.600000000000023,22.600000000000023,0.5999999999999657,2.6548672566370137,-4.0
31004_20250407_1200_12,2025-04-07 12:00:00,2025,4,12,1,HE,732.0,714.0,2636.9,2837.2,1956.9,2157.2,200.29999999999973,1.3999999999999773,0.698951572641028,-18.599999999999994
31004_20250408_1200_12,2025-04-08 12:00:00,2025,4,12,0,G,921.0,920.0,689.2,698.3,9.200000000000045,18.299999999999955,9.099999999999909,3.8000000000000114,41.7582417582423,-2.0
31004_20250409_0000_00,2025-04-09 00:00:00,2025,4,00,0,HE,857.0,854.0,1283.4,1312.6,603.4000000000001,632.5999999999999,29.199999999999818,1.400000000000034,4.7945205479453525,-4.0
31004_20250410_0000_00,2025-04-10 00:00:00,2025,4,00,0,HE,797.0,723.0,1856.5,2649.3,1176.5,1969.3000000000002,792.8000000000002,0.6000000000000227,0.07568113017154675,-11.000000000000028
31004_20250410_1200_12,2025-04-10 12:00:00,2025,4,12,0,HE,772.0,744.0,2188.2,2488.2,1508.1999999999998,1808.1999999999998,300.0,5.0,1.6666666666666667,-3.0
31004_20250411_0000_00,2025-04-11 00:00:00,2025,4,00,0,HE,730.0,716.0,2693.6,2849.3,2013.6,2169.3,155.70000000000027,1.8000000000000114,1.1560693641618551,-10.400000000000006
31004_20250411_1200_12,2025-04-11 12:00:00,2025,4,12,0,HE,765.0,760.0,2375.6,2428.8,1695.6,1748.8000000000002,53.20000000000027,2.0,3.7593984962405824,-1.4000000000000021
31004_20250412_0000_00,2025-04-12 00:00:00,2025,4,00,0,HE,794.0,762.0,2072.6,2407.5,1392.6,1727.5,334.9000000000001,0.8000000000000114,0.2388772767990478,-1.4000000000000057
31004_20250412_1200_12,2025-04-12 12:00:00,2025,4,12,0,G,932.0,925.0,698.1,750.6,18.100000000000023,70.60000000000002,52.5,6.000000000000003,11.428571428571434,-5.200000000000046
31004_20250413_0000_00,2025-04-13 00:00:00,2025,4,00,0,G,930.0,925.0,680.0,722.6,0.0,42.60000000000002,42.60000000000002,0.39999999999997726,0.9389671361501808,-3.7999999999999563
31004_20250413_0000_00,2025-04-13 00:00:00,2025,4,00,1,HE,842.0,821.0,1510.7,1719.3,830.7,1039.3,208.5999999999999,1.8000000000000096,0.862895493767982,-3.8000000000000096
31004_20250413_1200_12,2025-04-13 12:00:00,2025,4,12,0,HE,864.0,855.0,1206.6,1293.8,526.5999999999999,613.8,87.20000000000005,2.400000000000034,2.752293577981689,-1.8000000000000114
31004_20250415_0000_00,2025-04-15 00:00:00,2025,4,00,0,HE,735.0,728.0,2621.3,2698.4,1941.3000000000002,2018.4,77.09999999999991,0.6000000000000192,0.7782101167315433,-7.400000000000002
31004_20250415_1200_12,2025-04-15 12:00:00,2025,4,12,0,G,926.0,922.0,689.1,725.6,9.100000000000023,45.60000000000002,36.5,5.600000000000023,15.342465753424719,-4.800000000000011
31004_20250416_0000_00,2025-04-16 00:00:00,2025,4,00,0,E,898.0,892.0,901.9,958.2,221.89999999999998,278.20000000000005,56.30000000000007,1.1999999999999882,2.131438721136744,-2.0
31004_20250416_1200_12,2025-04-16 12:00:00,2025,4,12,0,HE,732.0,707.0,2610.8,2890.3,1930.8000000000002,2210.3,279.5,1.6000000000000192,0.5724508050089514,-12.200000000000015
31004_20250417_1200_12,2025-04-17 12:00:00,2025,4,12,0,G,932.0,927.0,680.0,725.4,0.0,45.39999999999998,45.39999999999998,1.900000000000034,4.185022026431795,-3.7000000000000455
31004_20250418_0000_00,2025-04-18 00:00:00,2025,4,00,0,G,934.0,928.0,680.0,734.3,0.0,54.299999999999955,54.299999999999955,1.8999999999999773,3.499079189686886,-6.899999999999977
31004_20250418_0000_00,2025-04-18 00:00:00,2025,4,00,1,HE,803.0,794.0,1936.7,2029.0,1256.7,1349.0,92.29999999999995,1.8000000000000123,1.9501625135428093,-1.400000000000035
31004_20250418_1200_12,2025-04-18 12:00:00,2025,4,12,0,HE,806.0,781.0,1879.7,2137.6,1199.7,1457.6,257.89999999999986,0.8000000000000114,0.31019775106630937,-4.400000000000034
31004_20250419_0000_00,2025-04-19 00:00:00,2025,4,00,0,G,929.0,925.0,680.0,710.6,0.0,30.600000000000023,30.600000000000023,0.20000000000004503,0.6535947712419767,-2.4999999999999996
31004_20250419_0000_00,2025-04-19 00:00:00,2025,4,00,1,HE,815.0,784.0,1770.8,2088.7,1090.8,1408.6999999999998,317.89999999999986,1.6000000000000232,0.5033029254482617,-4.399999999999977
31004_20250420_0000_00,2025-04-20 00:00:00,2025,4,00,0,HE,888.0,867.0,1014.0,1213.9,334.0,533.9000000000001,199.9000000000001,0.3999999999999777,0.20010005002500125,-7.5
31004_20250420_0000_00,2025-04-20 00:00:00,2025,4,00,1,HE,749.0,730.0,2416.4,2624.2,1736.4,1944.1999999999998,207.79999999999973,1.400000000000034,0.6737247353224427,-2.400000000000034
31004_20250422_1200_12,2025-04-22 12:00:00,2025,4,12,0,HE,633.0,609.0,3775.7,4077.9,3095.7,3397.9,302.2000000000003,0.5999999999999943,0.19854401058901186,-5.0
31004_20250424_0000_00,2025-04-24 00:00:00,2025,4,00,0,HE,720.0,700.0,2847.5,2911.4,2167.5,2231.4,63.90000000000009,2.9999999999999716,4.6948356807511225,-1.599999999999966
31004_20250424_1200_12,2025-04-24 12:00:00,2025,4,12,0,HE,767.0,760.0,2319.7,2394.2,1639.6999999999998,1714.1999999999998,74.5,4.600000000000023,6.174496644295332,-2.6000000000000227
31004_20250425_0000_00,2025-04-25 00:00:00,2025,4,00,0,HE,737.0,727.0,2634.0,2744.0,1954.0,2064.0,110.0,2.0,1.8181818181818181,-4.19999999999999
31004_20250425_1200_12,2025-04-25 12:00:00,2025,4,12,0,G,933.0,929.0,680.0,716.2,0.0,36.200000000000045,36.200000000000045,2.400000000000034,6.6298342541437325,-3.8000000000000114
31004_20250425_1200_12,2025-04-25 12:00:00,2025,4,12,1,HE,636.0,633.0,3797.7,3834.7,3117.7,3154.7,37.0,0.4000000000000341,1.0810810810811733,-5.600000000000023
31004_20250426_0000_00,2025-04-26 00:00:00,2025,4,00,0,HE,614.0,605.0,4081.2,4196.0,3401.2,3516.0,114.80000000000018,1.799999999999983,1.5679442508710628,-7.399999999999981
31004_20250426_1200_12,2025-04-26 12:00:00,2025,4,12,0,HE,645.0,635.0,3695.7,3818.4,3015.7,3138.4,122.70000000000027,0.3999999999999808,0.3259983700081336,-8.799999999999983
31004_20250427_0000_00,2025-04-27 00:00:00,2025,4,00,0,HE,900.0,861.0,982.7,1352.4,302.70000000000005,672.4000000000001,369.70000000000005,0.6000000000000227,0.16229375169056606,-6.0
31004_20250427_0000_00,2025-04-27 00:00:00,2025,4,00,1,HE,778.0,768.0,2186.4,2291.7,1506.4,1611.6999999999998,105.29999999999973,1.1999999999999886,1.1396011396011316,-3.199999999999987
31004_20250427_1200_12,2025-04-27 12:00:00,2025,4,12,0,HE,643.0,616.0,3669.5,4005.6,2989.5,3325.6,336.0999999999999,0.3999999999999808,0.11901219875036623,-6.399999999999981
31004_20250428_0000_00,2025-04-28 00:00:00,2025,4,00,0,G,924.0,922.0,680.0,698.3,0.0,18.299999999999955,18.299999999999955,0.4000000000000341,2.185792349726968,-6.699999999999989
31004_20250428_0000_00,2025-04-28 00:00:00,2025,4,00,1,HE,742.0,729.0,2492.5,2635.2,1812.5,1955.1999999999998,142.69999999999982,1.3999999999999773,0.9810791871058017,-4.399999999999981
31004_20250428_1200_12,2025-04-28 12:00:00,2025,4,12,0,G,923.0,921.0,680.0,698.3,0.0,18.299999999999955,18.299999999999955,1.0,5.464480874316954,-3.1000000000000227
31004_20250428_1200_12,2025-04-28 12:00:00,2025,4,12,1,HE,642.0,629.0,3639.2,3800.0,2959.2,3120.0,160.80000000000018,0.4000000000000057,0.2487562189054759,-0.5999999999999979
31004_20250429_0000_00,2025-04-29 00:00:00,2025,4,00,0,G,928.0,925.0,680.0,700.6,0.0,20.600000000000023,20.600000000000023,0.20000000000004547,0.9708737864079867,-4.2000000000000455
31004_20250430_0000_00,2025-04-30 00:00:00,2025,4,00,0,HE,588.0,579.0,4449.8,4568.7,3769.8,3888.7,118.89999999999964,0.5999999999999979,0.5046257359125313,-3.4000000000000057
31004_20250430_1200_12,2025-04-30 12:00:00,2025,4,12,0,G,934.0,932.0,680.0,698.1,0.0,18.100000000000023,18.100000000000023,1.3999999999999773,7.734806629834119,-3.0
31004_20250501_1200_12,2025-05-01 12:00:00,2025,5,12,0,HE,715.0,706.0,2826.0,2927.6,2146.0,2247.6,101.59999999999991,0.39999999999997726,0.3937007874015528,-7.599999999999994
31004_20250502_0000_00,2025-05-02 00:00:00,2025,5,00,0,HE,654.0,652.0,3552.8,3577.0,2872.8,2897.0,24.199999999999818,0.4000000000000057,1.6528925619835069,-2.5999999999999943
31004_20250503_0000_00,2025-05-03 00:00:00,2025,5,00,0,HE,850.0,843.0,1418.3,1536.4,738.3,856.4000000000001,118.10000000000014,0.5999999999999659,0.5080440304826124,-6.199999999999989
31004_20250505_0000_00,2025-05-05 00:00:00,2025,5,00,0,HE,696.0,674.0,3067.4,3323.0,2387.4,2643.0,255.5999999999999,2.400000000000034,0.9389671361502485,-4.0000000000000036
31004_20250505_1200_12,2025-05-05 12:00:00,2025,5,12,0,G,929.0,925.0,680.0,712.6,0.0,32.60000000000002,32.60000000000002,1.1999999999999886,3.6809815950919873,-5.5
31004_20250506_1200_12,2025-05-06 12:00:00,2025,5,12,0,G,927.0,922.0,680.0,725.6,0.0,45.60000000000002,45.60000000000002,2.0,4.385964912280699,-5.600000000000023
31004_20250510_0000_00,2025-05-10 00:00:00,2025,5,00,0,HE,869.0,862.0,1131.2,1198.7,451.20000000000005,518.7,67.5,0.8999999999999773,1.3333333333332995,-1.6999999999999886
31004_20250511_1200_12,2025-05-11 12:00:00,2025,5,12,0,G,919.0,915.0,680.0,716.8,0.0,36.799999999999955,36.799999999999955,1.0000000000000004,2.7173913043478306,-2.8000000000000114
31004_20250512_1200_12,2025-05-12 12:00:00,2025,5,12,0,HE,768.0,752.0,2195.2,2366.4,1515.1999999999998,1686.4,171.20000000000027,0.5999999999999659,0.35046728971960567,-2.8000000000000114
31004_20250514_0000_00,2025-05-14 00:00:00,2025,5,00,0,HE,600.0,581.0,4151.6,4401.0,3471.6000000000004,3721.0,249.39999999999964,0.5999999999999659,0.24057738572572845,-5.999999999999972
31004_20250516_0000_00,2025-05-16 00:00:00,2025,5,00,0,HE,617.0,605.0,3992.9,4146.0,3312.9,3466.0,153.0999999999999,1.4000000000000021,0.9144350097975198,-2.600000000000019
31004_20250518_1200_12,2025-05-18 12:00:00,2025,5,12,0,HE,659.0,634.0,3372.7,3678.0,2692.7,2998.0,305.3000000000002,1.399999999999979,0.4585653455617354,-0.9999999999999982
31004_20250519_0000_00,2025-05-19 00:00:00,2025,5,00,0,HE,802.0,713.0,1778.2,2735.1,1098.2,2055.1,956.8999999999999,1.3999999999999777,0.14630577907827128,-14.400000000000006
31004_20250519_1200_12,2025-05-19 12:00:00,2025,5,12,0,HE,627.0,622.0,3807.9,3870.6,3127.9,3190.6,62.69999999999982,0.8000000000000096,1.2759170653907685,-1.0
31004_20250520_0000_00,2025-05-20 00:00:00,2025,5,00,0,HE,737.0,730.0,2564.6,2641.6,1884.6,1961.6,77.0,3.600000000000022,4.6753246753247035,-1.0000000000000009
31004_20250521_0000_00,2025-05-21 00:00:00,2025,5,00,0,HE,766.0,756.0,2339.0,2445.6,1659.0,1765.6,106.59999999999991,4.0,3.752345215759853,-1.3999999999999773
31004_20250521_1200_12,2025-05-21 12:00:00,2025,5,12,0,HE,708.0,696.0,2973.6,3110.1,2293.6,2430.1,136.5,4.0,2.93040293040293,-2.8000000000000114
31004_20250523_0000_00,2025-05-23 00:00:00,2025,5,00,0,HE,642.0,635.0,3782.7,3868.6,3102.7,3188.6,85.90000000000009,1.0,1.1641443538998824,-10.600000000000021
31004_20250523_1200_12,2025-05-23 12:00:00,2025,5,12,0,HE,655.0,630.0,3591.5,3897.1,2911.5,3217.1,305.5999999999999,0.3999999999999808,0.1308900523560147,-6.4000000000000075
31004_20250524_0000_00,2025-05-24 00:00:00,2025,5,00,0,HE,725.0,700.0,2757.6,3006.4,2077.6,2326.4,248.80000000000018,0.4000000000000341,0.1607717041800779,-5.600000000000021
31004_20250525_0000_00,2025-05-25 00:00:00,2025,5,00,0,HE,767.0,756.0,2319.7,2436.9,1639.6999999999998,1756.9,117.20000000000027,1.3999999999999768,1.1945392491467353,-1.7999999999999545
31004_20250526_1200_12,2025-05-26 12:00:00,2025,5,12,0,HE,545.0,536.0,4925.4,5052.3,4245.4,4372.3,126.90000000000055,1.1999999999999904,0.9456264775413595,-3.1999999999999904
31004_20250527_0000_00,2025-05-27 00:00:00,2025,5,00,0,HE,656.0,635.0,3528.7,3784.8,2848.7,3104.8,256.10000000000036,0.7999999999999545,0.31237797735257844,-13.199999999999989
31004_20250527_1200_12,2025-05-27 12:00:00,2025,5,12,0,G,925.0,855.0,680.0,1338.9,0.0,658.9000000000001,658.9000000000001,2.199999999999987,0.333889816360599,-2.5999999999999677
31004_20250528_0000_00,2025-05-28 00:00:00,2025,5,00,0,G,923.0,892.0,680.0,967.3,0.0,287.29999999999995,287.29999999999995,6.0,2.0884093282283334,-3.3999999999999773
31004_20250528_1200_12,2025-05-28 12:00:00,2025,5,12,0,E,899.0,891.0,892.6,967.6,212.60000000000002,287.6,75.0,1.8000000000000114,2.4000000000000155,-2.0
31004_20250529_1200_12,2025-05-29 12:00:00,2025,5,12,0,HE,846.0,746.0,1417.8,2448.9,737.8,1768.9,1031.1000000000001,3.3999999999999773,0.32974493259625415,-2.1999999999999886
31004_20250530_1200_12,2025-05-30 12:00:00,2025,5,12,0,HE,821.0,791.0,1719.3,2024.9,1039.3,1344.9,305.60000000000014,4.600000000000023,1.5052356020942477,-6.300000000000011
31004_20250531_0000_00,2025-05-31 00:00:00,2025,5,00,0,E,905.0,897.0,800.2,874.8,120.20000000000005,194.79999999999995,74.59999999999991,2.0,2.6809651474530862,-2.0
31004_20250531_0000_00,2025-05-31 00:00:00,2025,5,00,1,HE,668.0,619.0,3282.4,3883.0,2602.4,3203.0,600.5999999999999,1.0,0.16650016650016652,-2.0
31004_20250531_1200_12,2025-05-31 12:00:00,2025,5,12,0,HE,571.0,550.0,4543.3,4830.9,3863.3,4150.9,287.59999999999945,1.4000000000000057,0.4867872044506288,-3.7999999999999865
31004_20250602_0000_00,2025-06-02 00:00:00,2025,6,00,0,HE,617.0,615.0,4001.3,4026.7,3321.3,3346.7,25.399999999999636,1.599999999999966,6.299212598425152,-4.999999999999972
31004_20250604_1200_12,2025-06-04 12:00:00,2025,6,12,0,HE,602.0,599.0,4142.6,4181.4,3462.6000000000004,3501.3999999999996,38.79999999999927,0.3999999999999808,1.0309278350515163,-3.800000000000013
31004_20250605_0000_00,2025-06-05 00:00:00,2025,6,00,0,HE,865.0,843.0,1215.1,1429.3,535.0999999999999,749.3,214.20000000000005,1.3999999999999773,0.6535947712418193,-1.0
31004_20250608_0000_00,2025-06-08 00:00:00,2025,6,00,0,HE,586.0,585.0,4426.6,4439.8,3746.6000000000004,3759.8,13.199999999999818,1.0,7.57575757575768,-4.399999999999981
31004_20250608_1200_12,2025-06-08 12:00:00,2025,6,12,0,G,931.0,925.0,680.0,736.6,0.0,56.60000000000002,56.60000000000002,0.6000000000000227,1.0600706713781316,-3.6000000000000227
31004_20250608_1200_12,2025-06-08 12:00:00,2025,6,12,1,HE,702.0,700.0,2998.9,3010.4,2318.9,2330.4,11.5,0.4000000000000341,3.4782608695655135,-1.6000000000000227
31004_20250609_1200_12,2025-06-09 12:00:00,2025,6,12,0,HE,665.0,644.0,3421.0,3674.2,2741.0,2994.2,253.19999999999982,0.7999999999999536,0.3159557661927149,-10.799999999999983
31004_20250610_1200_12,2025-06-10 12:00:00,2025,6,12,0,HE,577.0,574.0,4504.5,4544.6,3824.5,3864.6000000000004,40.100000000000364,1.1999999999999904,2.9925187032418443,-5.200000000000017
31004_20250611_1200_12,2025-06-11 12:00:00,2025,6,12,0,HE,604.0,595.0,4158.8,4275.4,3478.8,3595.3999999999996,116.59999999999945,0.8000000000000123,0.6861063464837187,-9.0
31004_20250612_1200_12,2025-06-12 12:00:00,2025,6,12,0,HE,708.0,688.0,2887.6,3116.7,2207.6,2436.7,229.0999999999999,1.400000000000034,0.61108686163249,-6.600000000000023
31004_20250613_1200_12,2025-06-13 12:00:00,2025,6,12,0,G,924.0,903.0,680.0,873.5,0.0,193.5,193.5,2.7999999999999563,1.4470284237725872,-4.799999999999956
31004_20250615_0000_00,2025-06-15 00:00:00,2025,6,00,0,HE,779.0,773.0,2079.2,2142.3,1399.1999999999998,1462.3000000000002,63.100000000000364,1.8000000000000114,2.852614896988908,-1.6000000000000227
31004_20250616_0000_00,2025-06-16 00:00:00,2025,6,00,0,HE,656.0,647.0,3486.1,3595.2,2806.1,2915.2,109.09999999999991,3.0,2.749770852428967,-2.7999999999999563
31004_20250616_1200_12,2025-06-16 12:00:00,2025,6,12,0,HE,700.0,672.0,2913.3,3303.9,2233.3,2623.9,390.5999999999999,1.1999999999999886,0.3072196620583689,-2.9999999999999982
31004_20250617_1200_12,2025-06-17 12:00:00,2025,6,12,0,HE,782.0,763.0,2074.3,2274.8,1394.3000000000002,1594.8000000000002,200.5,1.1999999999999886,0.5985037406483734,-4.100000000000023
31004_20250617_1200_12,2025-06-17 12:00:00,2025,6,12,1,HE,691.0,675.0,3073.4,3259.9,2393.4,2579.9,186.5,0.5999999999999659,0.3217158176943517,-10.799999999999956
31004_20250618_1200_12,2025-06-18 12:00:00,2025,6,12,0,HE,844.0,744.0,1508.8,2540.4,828.8,1860.4,1031.6000000000001,0.4000000000000341,0.0387747188832914,-2.3000000000000114
31004_20250619_0000_00,2025-06-19 00:00:00,2025,6,00,0,HE,737.0,729.0,2634.0,2721.9,1954.0,2041.9,87.90000000000009,0.6000000000000227,0.6825938566553152,-4.5
31004_20250619_1200_12,2025-06-19 12:00:00,2025,6,12,0,HE,782.0,761.0,2127.1,2348.7,1447.1,1668.6999999999998,221.5999999999999,0.4000000000000341,0.18050541516247035,-3.4000000000000337
31004_20250620_0000_00,2025-06-20 00:00:00,2025,6,00,0,G,930.0,927.0,680.0,707.2,0.0,27.200000000000045,27.200000000000045,1.400000000000034,5.1470588235295285,-4.000000000000002
31004_20250620_0000_00,2025-06-20 00:00:00,2025,6,00,1,HE,635.0,607.0,3784.8,4137.0,3104.8,3457.0,352.1999999999998,2.0000000000000004,0.5678591709256109,-4.0
31004_20250621_0000_00,2025-06-21 00:00:00,2025,6,00,0,HE,760.0,744.0,2350.6,2523.0,1670.6,1843.0,172.4000000000001,1.1999999999999884,0.6960556844547493,-2.900000000000034
31004_20250622_0000_00,2025-06-22 00:00:00,2025,6,00,0,HE,599.0,596.0,4173.0,4212.0,3493.0,3532.0,39.0,3.2000000000000455,8.205128205128322,-12.400000000000034
31004_20250623_0000_00,2025-06-23 00:00:00,2025,6,00,0,HE,669.0,644.0,3322.2,3623.2,2642.2,2943.2,301.0,1.099999999999966,0.3654485049833774,-3.8999999999999773
31004_20250623_1200_12,2025-06-23 12:00:00,2025,6,12,0,HE,824.0,808.0,1644.7,1806.3,964.7,1126.3,161.5999999999999,0.8000000000000131,0.4950495049505035,-8.19999999999999
31004_20250626_0000_00,2025-06-26 00:00:00,2025,6,00,0,HE,813.0,788.0,1799.9,2055.9,1119.9,1375.9,256.0,0.5999999999999659,0.23437499999998668,-7.0
31004_20250626_1200_12,2025-06-26 12:00:00,2025,6,12,0,G,925.0,912.0,687.6,808.3,7.600000000000023,128.29999999999995,120.69999999999993,1.800000000000015,1.491300745650386,-4.600000000000026
31004_20250628_0000_00,2025-06-28 00:00:00,2025,6,00,0,HE,592.0,581.0,4281.1,4426.2,3601.1000000000004,3746.2,145.09999999999945,2.6000000000000227,1.7918676774638405,-8.000000000000002
31004_20250628_1200_12,2025-06-28 12:00:00,2025,6,12,0,HE,550.0,542.0,4855.7,4967.5,4175.7,4287.5,111.80000000000018,0.6000000000000227,0.536672629695905,-3.1999999999999904
31004_20250629_0000_00,2025-06-29 00:00:00,2025,6,00,0,HE,823.0,809.0,1681.5,1822.7,1001.5,1142.7,141.20000000000005,1.1999999999999886,0.8498583569405017,-9.699999999999989
31004_20250629_1200_12,2025-06-29 12:00:00,2025,6,12,0,HE,700.0,697.0,2999.4,3064.5,2319.4,2384.5,65.09999999999991,0.20000000000004547,0.30721966205844203,-4.800000000000011
31004_20250630_0000_00,2025-06-30 00:00:00,2025,6,00,0,HE,783.0,754.0,2160.4,2467.0,1480.4,1787.0,306.5999999999999,1.3999999999999768,0.45662100456620264,-1.1999999999999886
31004_20250630_1200_12,2025-06-30 12:00:00,2025,6,12,0,HE,758.0,742.0,2415.5,2588.1,1735.5,1908.1,172.5999999999999,1.2999999999999543,0.7531865585167757,-3.2999999999999545
31004_20250630_1200_12,2025-06-30 12:00:00,2025,6,12,1,HE,689.0,654.0,3182.2,3595.1,2502.2,2915.1,412.9000000000001,1.0,0.24218939210462576,-2.6000000000000227
31004_20250701_0000_00,2025-07-01 00:00:00,2025,7,00,0,HE,843.0,835.0,1527.5,1606.4,847.5,926.4000000000001,78.90000000000009,0.39999999999997726,0.5069708491761429,-5.0
31004_20250702_0000_00,2025-07-02 00:00:00,2025,7,00,0,HE,730.0,720.0,2615.4,2726.6,1935.4,2046.6,111.19999999999982,1.0,0.8992805755395699,-4.599999999999966
31004_20250702_1200_12,2025-07-02 12:00:00,2025,7,12,0,HE,581.0,578.0,4409.4,4449.4,3729.3999999999996,3769.3999999999996,40.0,1.599999999999966,3.9999999999999147,-8.0
31004_20250705_1200_12,2025-07-05 12:00:00,2025,7,12,0,HE,850.0,839.0,1359.4,1468.7,679.4000000000001,788.7,109.29999999999995,0.6000000000000227,0.5489478499542754,-8.199999999999989
