source_file,source_path,cycle,file_ymd,obs_datetime,subset_index,delayed
gdas.adpupa.t12z.20050309.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050309.bufr,12,20050309,2005-03-09T12:00:00,4,0
gdas.adpupa.t00z.20050310.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050310.bufr,00,20050310,2005-03-10T00:00:00,1,0
gdas.adpupa.t12z.20050310.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050310.bufr,12,20050310,2005-03-10T12:00:00,1,0
gdas.adpupa.t00z.20050311.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050311.bufr,00,20050311,2005-03-11T00:00:00,1,0
gdas.adpupa.t12z.20050311.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050311.bufr,12,20050311,2005-03-11T12:00:00,2,0
gdas.adpupa.t00z.20050312.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050312.bufr,00,20050312,2005-03-12T00:00:00,1,0
gdas.adpupa.t12z.20050312.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050312.bufr,12,20050312,2005-03-12T12:00:00,0,0
gdas.adpupa.t00z.20050313.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050313.bufr,00,20050313,2005-03-13T00:00:00,4,0
gdas.adpupa.t12z.20050313.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050313.bufr,12,20050313,2005-03-13T12:00:00,0,0
gdas.adpupa.t00z.20050314.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050314.bufr,00,20050314,2005-03-14T00:00:00,1,0
gdas.adpupa.t12z.20050314.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050314.bufr,12,20050314,2005-03-14T12:00:00,0,0
gdas.adpupa.t00z.20050315.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050315.bufr,00,20050315,2005-03-15T00:00:00,5,0
gdas.adpupa.t12z.20050315.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050315.bufr,12,20050315,2005-03-15T12:00:00,2,0
gdas.adpupa.t00z.20050316.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050316.bufr,00,20050316,2005-03-16T00:00:00,3,0
gdas.adpupa.t12z.20050316.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050316.bufr,12,20050316,2005-03-16T12:00:00,5,0
gdas.adpupa.t00z.20050317.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050317.bufr,00,20050317,2005-03-17T00:00:00,2,0
gdas.adpupa.t12z.20050317.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050317.bufr,12,20050317,2005-03-17T12:00:00,0,0
gdas.adpupa.t00z.20050318.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050318.bufr,00,20050318,2005-03-18T00:00:00,3,0
gdas.adpupa.t12z.20050318.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050318.bufr,12,20050318,2005-03-18T12:00:00,5,0
gdas.adpupa.t00z.20050319.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050319.bufr,00,20050319,2005-03-19T00:00:00,5,0
gdas.adpupa.t12z.20050319.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050319.bufr,12,20050319,2005-03-19T12:00:00,0,0
gdas.adpupa.t00z.20050320.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050320.bufr,00,20050320,2005-03-20T00:00:00,3,0
gdas.adpupa.t12z.20050320.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050320.bufr,12,20050320,2005-03-20T12:00:00,2,0
gdas.adpupa.t00z.20050321.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050321.bufr,00,20050321,2005-03-21T00:00:00,2,0
gdas.adpupa.t12z.20050321.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050321.bufr,12,20050321,2005-03-21T12:00:00,1,0
gdas.adpupa.t00z.20050322.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050322.bufr,00,20050322,2005-03-22T00:00:00,2,0
gdas.adpupa.t12z.20050322.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050322.bufr,12,20050322,2005-03-22T12:00:00,0,0
gdas.adpupa.t00z.20050323.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050323.bufr,00,20050323,2005-03-23T00:00:00,1,0
gdas.adpupa.t12z.20050323.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050323.bufr,12,20050323,2005-03-23T12:00:00,1,0
gdas.adpupa.t12z.20050324.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050324.bufr,12,20050324,2005-03-24T12:00:00,0,0
gdas.adpupa.t00z.20050325.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050325.bufr,00,20050325,2005-03-25T00:00:00,2,0
gdas.adpupa.t12z.20050325.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050325.bufr,12,20050325,2005-03-25T12:00:00,0,0
gdas.adpupa.t00z.20050326.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050326.bufr,00,20050326,2005-03-26T00:00:00,1,0
gdas.adpupa.t12z.20050326.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050326.bufr,12,20050326,2005-03-26T12:00:00,3,0
gdas.adpupa.t00z.20050327.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050327.bufr,00,20050327,2005-03-27T00:00:00,1,0
gdas.adpupa.t12z.20050327.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050327.bufr,12,20050327,2005-03-27T12:00:00,2,0
gdas.adpupa.t00z.20050328.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050328.bufr,00,20050328,2005-03-28T00:00:00,3,0
gdas.adpupa.t12z.20050328.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050328.bufr,12,20050328,2005-03-28T12:00:00,3,0
gdas.adpupa.t00z.20050329.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050329.bufr,00,20050329,2005-03-29T00:00:00,2,0
gdas.adpupa.t12z.20050329.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050329.bufr,12,20050329,2005-03-29T12:00:00,0,0
gdas.adpupa.t00z.20050330.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050330.bufr,00,20050330,2005-03-30T00:00:00,5,0
gdas.adpupa.t12z.20050330.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050330.bufr,12,20050330,2005-03-30T12:00:00,4,0
gdas.adpupa.t00z.20050331.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050331.bufr,00,20050331,2005-03-31T00:00:00,2,0
gdas.adpupa.t12z.20050331.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050331.bufr,12,20050331,2005-03-31T12:00:00,4,0
gdas.adpupa.t00z.20050401.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050401.bufr,00,20050401,2005-04-01T00:00:00,0,0
gdas.adpupa.t12z.20050401.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050401.bufr,12,20050401,2005-04-01T12:00:00,2,0
gdas.adpupa.t00z.20050402.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050402.bufr,00,20050402,2005-04-02T00:00:00,1,0
gdas.adpupa.t12z.20050402.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050402.bufr,12,20050402,2005-04-02T12:00:00,2,0
gdas.adpupa.t00z.20050403.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050403.bufr,00,20050403,2005-04-03T00:00:00,1,0
gdas.adpupa.t12z.20050403.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050403.bufr,12,20050403,2005-04-03T12:00:00,4,0
gdas.adpupa.t00z.20050404.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050404.bufr,00,20050404,2005-04-04T00:00:00,0,0
gdas.adpupa.t12z.20050404.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050404.bufr,12,20050404,2005-04-04T12:00:00,2,0
gdas.adpupa.t00z.20050405.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050405.bufr,00,20050405,2005-04-05T00:00:00,2,0
gdas.adpupa.t12z.20050405.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050405.bufr,12,20050405,2005-04-05T12:00:00,2,0
gdas.adpupa.t00z.20050406.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050406.bufr,00,20050406,2005-04-06T00:00:00,3,0
gdas.adpupa.t12z.20050406.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050406.bufr,12,20050406,2005-04-06T12:00:00,2,0
gdas.adpupa.t00z.20050407.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050407.bufr,00,20050407,2005-04-07T00:00:00,4,0
gdas.adpupa.t12z.20050407.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050407.bufr,12,20050407,2005-04-07T12:00:00,3,0
gdas.adpupa.t00z.20050408.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050408.bufr,00,20050408,2005-04-08T00:00:00,1,0
gdas.adpupa.t12z.20050408.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050408.bufr,12,20050408,2005-04-08T12:00:00,3,0
gdas.adpupa.t00z.20050409.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050409.bufr,00,20050409,2005-04-09T00:00:00,3,0
gdas.adpupa.t12z.20050409.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050409.bufr,12,20050409,2005-04-09T12:00:00,1,0
gdas.adpupa.t00z.20050410.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050410.bufr,00,20050410,2005-04-10T00:00:00,2,0
gdas.adpupa.t12z.20050410.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050410.bufr,12,20050410,2005-04-10T12:00:00,3,0
gdas.adpupa.t00z.20050411.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050411.bufr,00,20050411,2005-04-11T00:00:00,1,0
gdas.adpupa.t12z.20050411.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050411.bufr,12,20050411,2005-04-11T12:00:00,4,0
gdas.adpupa.t00z.20050412.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050412.bufr,00,20050412,2005-04-12T00:00:00,0,0
gdas.adpupa.t12z.20050412.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050412.bufr,12,20050412,2005-04-12T12:00:00,4,0
gdas.adpupa.t00z.20050413.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050413.bufr,00,20050413,2005-04-13T00:00:00,3,0
gdas.adpupa.t12z.20050413.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050413.bufr,12,20050413,2005-04-13T12:00:00,2,0
gdas.adpupa.t00z.20050414.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050414.bufr,00,20050414,2005-04-14T00:00:00,2,0
gdas.adpupa.t12z.20050414.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050414.bufr,12,20050414,2005-04-14T12:00:00,2,0
gdas.adpupa.t00z.20050415.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050415.bufr,00,20050415,2005-04-15T00:00:00,0,0
gdas.adpupa.t12z.20050415.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050415.bufr,12,20050415,2005-04-15T12:00:00,2,0
gdas.adpupa.t00z.20050416.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050416.bufr,00,20050416,2005-04-16T00:00:00,1,0
gdas.adpupa.t12z.20050416.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050416.bufr,12,20050416,2005-04-16T12:00:00,0,0
gdas.adpupa.t00z.20050417.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050417.bufr,00,20050417,2005-04-17T00:00:00,0,0
gdas.adpupa.t12z.20050417.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050417.bufr,12,20050417,2005-04-17T12:00:00,0,0
gdas.adpupa.t00z.20050418.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050418.bufr,00,20050418,2005-04-18T00:00:00,1,0
gdas.adpupa.t12z.20050418.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050418.bufr,12,20050418,2005-04-18T12:00:00,0,0
gdas.adpupa.t00z.20050419.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050419.bufr,00,20050419,2005-04-19T00:00:00,4,0
gdas.adpupa.t12z.20050419.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050419.bufr,12,20050419,2005-04-19T12:00:00,3,0
gdas.adpupa.t00z.20050420.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050420.bufr,00,20050420,2005-04-20T00:00:00,1,0
gdas.adpupa.t12z.20050420.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050420.bufr,12,20050420,2005-04-20T12:00:00,0,0
gdas.adpupa.t00z.20050421.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050421.bufr,00,20050421,2005-04-21T00:00:00,0,0
gdas.adpupa.t12z.20050421.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050421.bufr,12,20050421,2005-04-21T12:00:00,0,0
gdas.adpupa.t00z.20050422.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050422.bufr,00,20050422,2005-04-22T00:00:00,5,0
gdas.adpupa.t12z.20050422.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050422.bufr,12,20050422,2005-04-22T12:00:00,3,0
gdas.adpupa.t00z.20050423.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050423.bufr,00,20050423,2005-04-23T00:00:00,2,0
gdas.adpupa.t12z.20050423.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050423.bufr,12,20050423,2005-04-23T12:00:00,1,0
gdas.adpupa.t00z.20050424.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050424.bufr,00,20050424,2005-04-24T00:00:00,5,0
gdas.adpupa.t12z.20050424.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050424.bufr,12,20050424,2005-04-24T12:00:00,5,0
gdas.adpupa.t00z.20050425.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050425.bufr,00,20050425,2005-04-25T00:00:00,4,0
gdas.adpupa.t12z.20050425.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050425.bufr,12,20050425,2005-04-25T12:00:00,3,0
gdas.adpupa.t00z.20050426.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050426.bufr,00,20050426,2005-04-26T00:00:00,1,0
gdas.adpupa.t12z.20050426.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050426.bufr,12,20050426,2005-04-26T12:00:00,4,0
gdas.adpupa.t00z.20050427.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050427.bufr,00,20050427,2005-04-27T00:00:00,3,0
gdas.adpupa.t12z.20050427.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050427.bufr,12,20050427,2005-04-27T12:00:00,3,0
gdas.adpupa.t00z.20050428.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050428.bufr,00,20050428,2005-04-28T00:00:00,6,0
gdas.adpupa.t12z.20050428.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050428.bufr,12,20050428,2005-04-28T12:00:00,4,0
gdas.adpupa.t00z.20050429.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050429.bufr,00,20050429,2005-04-29T00:00:00,2,0
gdas.adpupa.t12z.20050429.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050429.bufr,12,20050429,2005-04-29T12:00:00,1,0
gdas.adpupa.t00z.20050430.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050430.bufr,00,20050430,2005-04-30T00:00:00,3,0
gdas.adpupa.t00z.20050501.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050501.bufr,00,20050501,2005-05-01T00:00:00,3,0
gdas.adpupa.t12z.20050501.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050501.bufr,12,20050501,2005-05-01T12:00:00,1,0
gdas.adpupa.t00z.20050502.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050502.bufr,00,20050502,2005-05-02T00:00:00,5,0
gdas.adpupa.t12z.20050502.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050502.bufr,12,20050502,2005-05-02T12:00:00,5,0
gdas.adpupa.t00z.20050503.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050503.bufr,00,20050503,2005-05-03T00:00:00,5,0
gdas.adpupa.t12z.20050503.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050503.bufr,12,20050503,2005-05-03T12:00:00,4,0
gdas.adpupa.t00z.20050504.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050504.bufr,00,20050504,2005-05-04T00:00:00,2,0
gdas.adpupa.t12z.20050504.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050504.bufr,12,20050504,2005-05-04T12:00:00,2,0
gdas.adpupa.t00z.20050505.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050505.bufr,00,20050505,2005-05-05T00:00:00,1,0
gdas.adpupa.t12z.20050505.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050505.bufr,12,20050505,2005-05-05T12:00:00,2,0
gdas.adpupa.t00z.20050506.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050506.bufr,00,20050506,2005-05-06T00:00:00,1,0
gdas.adpupa.t12z.20050506.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050506.bufr,12,20050506,2005-05-06T12:00:00,4,0
gdas.adpupa.t00z.20050507.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050507.bufr,00,20050507,2005-05-07T00:00:00,1,0
gdas.adpupa.t12z.20050507.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050507.bufr,12,20050507,2005-05-07T12:00:00,2,0
gdas.adpupa.t00z.20050508.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050508.bufr,00,20050508,2005-05-08T00:00:00,3,0
gdas.adpupa.t12z.20050508.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050508.bufr,12,20050508,2005-05-08T12:00:00,2,0
gdas.adpupa.t00z.20050509.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t00z.20050509.bufr,00,20050509,2005-05-09T00:00:00,5,0
gdas.adpupa.t12z.20050509.bufr,C:\Users\Moon\Desktop\Kutenika programmist\yakutia_profile_climate\gdex_data\raw\2005\gdas.adpupa.t12z.20050509.bufr,12,20050509,2005-05-09T12:00:00,1,0
